window,test_start,test_end,alpha,beta,adf_p,skipped,n_trades,y,x
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.15260856154285288,-0.1461091929275636,0.0371383485472648,,1.0,NZDCAD,USDCAD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.029880069855265864,-0.519981838436938,0.10626031652973278,adf_gate,,NZDCAD,USDCAD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.1085365045715871,-0.2531922378203381,0.017767706497396823,,2.0,NZDCAD,USDCAD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.051874440940894787,-0.42362272916279636,0.000183401442430261,,0.0,NZDCAD,USDCAD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.04085433346083343,-0.4591836367817558,3.1472553301650224e-05,,3.0,NZDCAD,USDCAD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.11227630275249728,-0.2583346753046253,0.00021193027854882516,,2.0,NZDCAD,USDCAD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,-0.1626590876512421,-0.13314929722456245,0.02567127134939721,,1.0,NZDCAD,USDCAD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.2680916665181479,-0.2512530335392697,0.04523210132377637,,1.0,EURCHF,GBPJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.157273504862785,-0.23018322219619317,0.05343334035417152,,1.0,EURCHF,GBPJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-1.1511977909118352,0.21203876463044655,0.027451349819121364,,1.0,EURCHF,GBPJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-1.4284735240742437,0.26375417092793835,0.04678773074232954,,1.0,EURCHF,GBPJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-1.5516540301193107,0.2854733405517876,0.19886452949367844,adf_gate,,EURCHF,GBPJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-1.6971976073599138,0.31267278248194225,0.0417634031156359,,0.0,EURCHF,GBPJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-1.4025178684338304,0.25511225578440555,0.016620100574157953,,1.0,EURCHF,GBPJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.2680380556003574,-0.06294442875051341,0.00017908412127669863,,3.0,EURCHF,GBPJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.6414462300082305,-0.13376678293096103,0.0012803917346379558,,1.0,EURCHF,GBPJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.0439754355065861,-0.3345722874112418,0.1563417740085603,adf_gate,,EURCHF,GBPUSD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.010551266763598055,-0.12854334304457887,0.030042795504558434,,1.0,EURCHF,GBPUSD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.04000352062063585,-0.004937805437308318,0.052067223509657104,,1.0,EURCHF,GBPUSD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.0003579500889190044,-0.18609959451645047,0.025536642817150294,,1.0,EURCHF,GBPUSD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.03602205018462861,-0.34487370162953535,0.038075420687120415,,8.0,EURCHF,GBPUSD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.01938100308318533,-0.12320204967615431,0.05026726459800097,,0.0,EURCHF,GBPUSD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.048155783470242006,-0.04318746988784372,0.0031452415550444514,,2.0,EURCHF,GBPUSD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.04941078541922815,-0.053730313218007246,0.003272788598045726,,2.0,EURCHF,GBPUSD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,-0.034906722560926584,-0.10999190888003407,0.005170784380259769,,1.0,EURCHF,GBPUSD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.2184930310398003,-0.24694868399303865,0.011279434226711432,,1.0,EURCHF,CHFJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.3605179258440492,-0.2749439759590563,0.03895767294501183,,1.0,EURCHF,CHFJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.028081116067107555,-0.002548842725923464,0.05294751181728868,,1.0,EURCHF,CHFJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.8900639347371893,0.16474166045569089,0.051683675733219775,,1.0,EURCHF,CHFJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.08370396471841039,0.006822283726285594,0.0891239160958639,,4.0,EURCHF,CHFJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.3669801596826206,0.06170115732456124,0.05556640396872885,,0.0,EURCHF,CHFJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.22885172649695115,0.032917537157657654,0.004166994119324468,,2.0,EURCHF,CHFJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.4676169957915493,-0.10282094996426369,9.743390030111766e-05,,2.0,EURCHF,CHFJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.5133132130257279,-0.11140308353458517,0.001307735082857968,,1.0,EURCHF,CHFJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.2196795496876809,0.752848525545148,0.010300829747910977,,1.0,EURJPY,CHFJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.3625107380798496,0.724693539025064,0.04472975341437463,,0.0,EURJPY,CHFJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.02779453786625653,0.9974251340534945,0.053375835691727755,,1.0,EURJPY,CHFJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.8936411722264133,1.1654693997052723,0.05491994068226178,,1.0,EURJPY,CHFJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.08688992161099814,1.007473954927631,0.0883938406843422,,4.0,EURJPY,CHFJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.3697444606280821,1.0622724453081338,0.052696599206091634,,0.0,EURJPY,CHFJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.23073613548780827,1.033318170505728,0.004059275340095106,,2.0,EURJPY,CHFJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.4676145941340755,0.8972122502832968,0.00011364193080786972,,2.0,EURJPY,CHFJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.513832639564892,0.8885286318039302,0.0007620481599426752,,1.0,EURJPY,CHFJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.2495291825471368,-1.4924695374767178,0.3160733631329093,adf_gate,,NZDCHF,EURNZD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.002199296156076882,-1.0661002335289136,0.025465848878727916,,1.0,NZDCHF,EURNZD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.21108342708056924,-0.7068796171548626,0.019245746866705743,,2.0,NZDCHF,EURNZD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.18327457759399404,-0.7593949391049878,0.032503113338045196,,2.0,NZDCHF,EURNZD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.02707563744054887,-1.1307175311544992,0.04330179382482316,,3.0,NZDCHF,EURNZD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.07939130171994016,-1.218096046402957,0.05252626772977169,,0.0,NZDCHF,EURNZD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.00947121016258279,-1.0821955978141315,0.0010324184882159909,,2.0,NZDCHF,EURNZD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.048514097066175765,-1.024643308528929,0.003099813747280528,,2.0,NZDCHF,EURNZD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.02603803142513561,-1.1383207373693636,0.0003191104824453141,,1.0,NZDCHF,EURNZD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.7627964779152285,-0.39466744894938344,0.0023610890134084456,,2.0,NZDCAD,USDJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.9485278694233725,-0.23018727937574582,0.008611441024266205,,1.0,NZDCAD,USDJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.5635643353227487,0.07324983476686275,0.023206376396404986,,2.0,NZDCAD,USDJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.13940946877461557,-0.06571910065904585,0.11969651137440857,adf_gate,,NZDCAD,USDJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.3112596987445764,-0.0994845447694921,0.04721467367054447,,1.0,NZDCAD,USDJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.5263849227570873,-0.14281192425270886,0.01583081357735998,,0.0,NZDCAD,USDJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.4546516824391057,-0.12944398694981646,0.0016550001267906672,,3.0,NZDCAD,USDJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.3542960931997845,-0.11052304675046598,0.00033387587769623456,,1.0,NZDCAD,USDJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,1.3842378139905867,-0.3178360158830429,0.00015691657656064374,,1.0,NZDCAD,USDJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.1662737824632521,-0.6218821564025628,0.03031666171778602,,1.0,EURAUD,AUDCHF
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.26677652899373533,-0.4319093480516988,0.003348952932711234,,6.0,EURAUD,AUDCHF
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.28675762052142034,-0.3947591122354319,0.030595318735883337,,2.0,EURAUD,AUDCHF
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.31336140537451024,-0.33983800432585826,0.08470241762029823,,2.0,EURAUD,AUDCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.34581278321043435,-0.2736536653310294,0.004563709789182622,,1.0,EURAUD,AUDCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.23896980307776094,-0.47325770074392776,0.2004665704361257,adf_gate,,EURAUD,AUDCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.0275422940848767,-0.8493976294513232,0.00637445181474393,,2.0,EURAUD,AUDCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.029471983943934972,-0.9429016794838841,0.006338100904608878,,1.0,EURAUD,AUDCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.04342377446902917,-0.8260109344457852,0.0020705525476063763,,1.0,EURAUD,AUDCHF
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.17170365824633546,0.7378275186044427,0.02186109704872224,,0.0,NZDCAD,NZDUSD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.11135365108287408,0.6210399464303126,0.007064923407596059,,1.0,NZDCAD,NZDUSD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.10318689679492765,0.599576545603522,0.022841168984566524,,0.0,NZDCAD,NZDUSD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.11886462310772465,0.620238910696507,0.015151991282964593,,2.0,NZDCAD,NZDUSD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.009627206176540394,0.3935490561922525,0.014967339199767211,,2.0,NZDCAD,NZDUSD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.0005238193129631273,0.3685416274944279,0.00015127524432287593,,0.0,NZDCAD,NZDUSD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.00011630205700601608,0.368165355509416,5.0759730875953874e-05,,3.0,NZDCAD,NZDUSD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.025392226400882973,0.3249539858734088,0.0006959481604762863,,2.0,NZDCAD,NZDUSD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,-0.008740895403237393,0.36650824944042293,0.07075278434199052,,0.0,NZDCAD,NZDUSD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.7363287253205308,-0.41444668852684424,0.002138947260015482,,2.0,NZDCAD,CADJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.9556990067537307,-0.24645251015714903,0.008362018828109611,,1.0,NZDCAD,CADJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.9926590943410613,0.16926115467870947,0.011098049808448607,,1.0,NZDCAD,CADJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.053539669806954654,-0.029010403564835547,0.12493615104413247,adf_gate,,NZDCAD,CADJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.03296639065472709,-0.04698907376290089,0.05902442467505244,,1.0,NZDCAD,CADJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.4473851137260579,0.05449967247313933,0.01205324505056443,,0.0,NZDCAD,CADJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.45386196598006323,0.055699778418514305,0.0028214260797589106,,3.0,NZDCAD,CADJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.30492897826660137,0.022735261244114055,0.00015041090239593195,,1.0,NZDCAD,CADJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,1.4445099672890744,-0.3534781881627501,7.723100782462243e-05,,1.0,NZDCAD,CADJPY
