window,test_start,test_end,alpha,beta,adf_p,skipped,n_trades,y,x
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.4262539622894181,-0.21618568922607403,0.04190917118665664,,1.0,AUDUSD,EURCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.4113534836855449,0.09252924242657731,0.15483293827651579,adf_gate,,AUDUSD,EURCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.4060319788050519,0.42881262083266436,0.23249802344085335,adf_gate,,AUDUSD,EURCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.3969671330668611,0.6295998412442828,0.1150225573410158,adf_gate,,AUDUSD,EURCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.4984934720694327,-0.9134919913004033,0.000629870978865585,,2.0,AUDUSD,EURCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,-0.5228787309735661,-1.2857651066536977,0.0005818607899521439,,1.0,AUDUSD,EURCHF
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,-0.1381346002867823,-0.1674488623479072,0.02841681024795071,,1.0,NZDCAD,USDCAD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.10904558520332709,-0.29077629603494404,0.012227740057572153,,1.0,NZDCAD,USDCAD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.1509167117930428,-0.15123406822261015,0.02499466762130146,,1.0,NZDCAD,USDCAD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.03129660478980438,-0.5154019530742004,0.04437417634827468,,2.0,NZDCAD,USDCAD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.10858594765192438,-0.2530535517450318,0.009725294178037882,,2.0,NZDCAD,USDCAD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.05184562913737418,-0.4236526890032688,0.00015329060939317163,,0.0,NZDCAD,USDCAD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.0406289951661916,-0.45965277836191076,4.429270906712042e-05,,4.0,NZDCAD,USDCAD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.11145026567394867,-0.2605404221873198,0.0001722929086719791,,2.0,NZDCAD,USDCAD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,-0.16257789814551188,-0.133409199497194,0.0222934678452808,,1.0,NZDCAD,USDCAD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.7341636022333686,-0.4139461500376934,0.0015005345952061283,,2.0,NZDCAD,CADJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.9488265799055977,-0.24494173322874785,0.010874553242939865,,1.0,NZDCAD,CADJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.9820555821169582,0.16703841915204973,0.009800039930028428,,1.0,NZDCAD,CADJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.05499710577213233,-0.028693519929112992,0.06961529516072021,,2.0,NZDCAD,CADJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.027508179519414235,-0.04583315644261718,0.037570407368666695,,1.0,NZDCAD,CADJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.45296971439827244,0.05567047209188749,0.009775506759604173,,0.0,NZDCAD,CADJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.44438939931521654,0.05366184903972147,0.0035881044642501417,,3.0,NZDCAD,CADJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.2923185152006138,0.02004011524995338,0.00013538239563173088,,2.0,NZDCAD,CADJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,1.4501796503461315,-0.35467725355670954,7.95575453434093e-05,,1.0,NZDCAD,CADJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.21434637543855142,-0.1831878891777718,0.141761639681803,adf_gate,,GBPCHF,EURNZD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.12137346699394407,-0.024630775024848894,0.08476694813701646,,1.0,GBPCHF,EURNZD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.055755695202862686,0.09521849154804433,0.1160283632396239,adf_gate,,GBPCHF,EURNZD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.028900954020261972,0.1446161239290065,0.09654056663599753,,1.0,GBPCHF,EURNZD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.03419182084237619,0.1437647558721546,0.0025733382149277888,,2.0,GBPCHF,EURNZD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.15248348530654524,-0.04995886270852193,0.006246297307381227,,0.0,GBPCHF,EURNZD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.2702701607383363,-0.2556517072629193,0.010235678545223708,,1.0,GBPCHF,EURNZD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.38887269334854063,-0.45050407820647204,0.00869538194337456,,2.0,GBPCHF,EURNZD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.5142359907120277,-0.6407793348348085,0.0031347427457535182,,1.0,GBPCHF,EURNZD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.15725850572634162,-0.542406954903961,0.15457612765703238,adf_gate,,USDCHF,EURAUD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.1262649926620092,0.010034004227387178,0.021790165583079432,,0.0,USDCHF,EURAUD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.1743443414074286,0.10926567358720844,0.09837467830538571,,18.0,USDCHF,EURAUD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.15070879695795716,0.05255678770715175,0.1850859303295505,adf_gate,,USDCHF,EURAUD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.07632116680014826,-0.10354518785474044,0.07119947489265538,,0.0,USDCHF,EURAUD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.15341854695921017,0.06568138145536986,0.13218801652773782,adf_gate,,USDCHF,EURAUD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.203008390050844,-0.6684491660073293,0.20061852755966142,adf_gate,,USDCHF,EURAUD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.3936718425077109,-1.0320890253428157,0.009488756046343368,,1.0,USDCHF,EURAUD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.720055557713547,-1.6184997765687237,0.005505749432763755,,1.0,USDCHF,EURAUD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.270780232002485,-0.2517729358534053,0.025916583020253084,,1.0,EURCHF,GBPJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.1599670724566986,-0.23072021730874373,0.05270603038503869,,1.0,EURCHF,GBPJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-1.1619111953420458,0.21406536380484656,0.029155302678182036,,1.0,EURCHF,GBPJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-1.4334361099708186,0.2646986286041379,0.043089112128232326,,0.0,EURCHF,GBPJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-1.5535272827958226,0.28581250394965935,0.20376754286474397,adf_gate,,EURCHF,GBPJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-1.6998142798835452,0.31314820656983566,0.042384395757500415,,1.0,EURCHF,GBPJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-1.4016601525238006,0.2549488538162083,0.008633397661114407,,1.0,EURCHF,GBPJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.2616282731491534,-0.0617218267035267,0.00012721350887894372,,2.0,EURCHF,GBPJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.640086987865367,-0.13350088257006412,0.0007243003084811359,,1.0,EURCHF,GBPJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.758973265684676,-0.39386205148427317,0.002804559676105787,,2.0,NZDCAD,USDJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.942213882763872,-0.22888092408590935,0.011942425633635739,,1.0,NZDCAD,USDJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.5523376022815196,0.07103644870361106,0.01655746877576292,,2.0,NZDCAD,USDJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.13867077449908477,-0.06556683453550773,0.06420059473576967,,2.0,NZDCAD,USDJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.31136830114528286,-0.09951040748317141,0.027959791230468836,,1.0,NZDCAD,USDJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.5329286678305083,-0.14412720611579377,0.012872718248750074,,0.0,NZDCAD,USDJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.4685935714409799,-0.1322279597755402,0.0018794398016800844,,3.0,NZDCAD,USDJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.36508742148961254,-0.11266500889081324,0.00028835019121416905,,2.0,NZDCAD,USDJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,1.3896746134978981,-0.3189009603514882,0.0001395442902235109,,1.0,NZDCAD,USDJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.2194984576555943,-0.24714343459128268,0.0027818283680382198,,1.0,EURCHF,CHFJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.3653848734964378,-0.2759073983560832,0.03449274698513055,,1.0,EURCHF,CHFJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.021454019122469536,-0.0038670512770198383,0.054692101843511406,,1.0,EURCHF,CHFJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.8900480389511572,0.1647269015358199,0.0573657335681709,,1.0,EURCHF,CHFJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.0861403518580728,0.007271081941792743,0.09648891271265359,,8.0,EURCHF,CHFJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.3677553285468545,0.06182868049124876,0.056575773991857786,,0.0,EURCHF,CHFJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.23638634643795403,0.034380919159615136,0.003769203497183448,,2.0,EURCHF,CHFJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.4660653185796549,-0.10251788783747741,7.160134203015455e-05,,2.0,EURCHF,CHFJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.5115635039808824,-0.11105829337774946,0.00025707118210299305,,1.0,EURCHF,CHFJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.7714909207978624,-0.4398070638812933,0.002783571642771688,,2.0,NZDCAD,NZDJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.05868368494589436,-0.030659383141349368,0.013470914933918282,,1.0,NZDCAD,NZDJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-1.648387137862972,0.3222732450243812,0.010236957528625898,,1.0,NZDCAD,NZDJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.922311690312512,0.1622096068108567,0.10867579327478044,adf_gate,,NZDCAD,NZDJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.7157953374466248,0.11680900048967725,0.02152215472241797,,1.0,NZDCAD,NZDJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.9730452333026702,0.17347448472275936,0.006144722106165345,,0.0,NZDCAD,NZDJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-1.0210426340254837,0.18465792411058193,0.002726654212626321,,3.0,NZDCAD,NZDJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-1.2669000784997253,0.23892196308634003,0.0001629738489923915,,1.0,NZDCAD,NZDJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.6523495560877518,-0.19247300059584033,0.0011944353296956826,,1.0,NZDCAD,NZDJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.19577400431340858,-0.22521563550741544,0.12679529516096527,adf_gate,,GBPCHF,EURCAD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.16590116453082532,-0.15446554405455923,0.07508333798324338,,1.0,GBPCHF,EURCAD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.10554299967286751,0.5665692126790607,0.05192721645214614,,36.0,GBPCHF,EURCAD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.04444031343600457,0.40398907854317284,0.06811286682940174,,2.0,GBPCHF,EURCAD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.053778068159430176,0.16268383003560638,0.002490331876087318,,2.0,GBPCHF,EURCAD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.1545867131923918,-0.07905817994570388,0.006287727978291595,,0.0,GBPCHF,EURCAD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.24915764782076966,-0.32361645734176303,0.004205459324989821,,1.0,GBPCHF,EURCAD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.316805711210347,-0.49049710850171435,0.011123329563902728,,1.0,GBPCHF,EURCAD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.40633208948892235,-0.6950812485328934,0.007847269112122024,,1.0,GBPCHF,EURCAD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.471950157369011,-0.2988220504794106,0.0052327780129991855,,1.0,EURCHF,EURJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.2957995522018386,-0.26432015153626426,0.034037672446593004,,0.0,EURCHF,EURJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-1.4280332345971858,0.27282924088727395,0.02766479859419601,,1.0,EURCHF,EURJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-2.0228323096085705,0.388548430633194,0.011228458254809916,,1.0,EURCHF,EURJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-2.614277770886282,0.5031960079217843,0.07217440368928624,,1.0,EURCHF,EURJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-2.392865284925808,0.4597020796080702,0.020297434364652353,,0.0,EURCHF,EURJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-1.4011620632562019,0.26354564558652055,0.018768732897829314,,0.0,EURCHF,EURJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.24635350222595007,-0.06075201334039772,9.590593746413369e-05,,2.0,EURCHF,EURJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.47062201184522434,-0.10448714363755314,0.00028929605149927514,,1.0,EURCHF,EURJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.16635588634770596,0.37797893209704636,0.027669082287257018,,1.0,EURCHF,AUDCHF
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.2685284522130395,0.5711249201651775,0.0037060525885537483,,18.0,EURCHF,AUDCHF
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.2893482074286962,0.6097801158678722,0.007986230129966848,,2.0,EURCHF,AUDCHF
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.3147893187891257,0.6624810253505982,0.05443507897458078,,2.0,EURCHF,AUDCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.34659484082050196,0.7274665739472028,0.005417188639948656,,1.0,EURCHF,AUDCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.24020051977711854,0.5287187603600401,0.22140336161181629,adf_gate,,EURCHF,AUDCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.02753544300810648,0.15029990367954016,0.0054536894640287185,,2.0,EURCHF,AUDCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.029409103198830697,0.05685969117221002,0.0004779037863479557,,1.0,EURCHF,AUDCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.043036202376220155,0.17309687092495912,0.0005793517760884283,,1.0,EURCHF,AUDCHF
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,1.2202646434241138,0.7527292332950554,0.0029167160502751527,,1.0,EURJPY,CHFJPY
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,1.3657677372326171,0.7240396526666019,0.03929274435656482,,1.0,EURJPY,CHFJPY
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.02221278529537916,0.9963038677157388,0.054638378625870405,,2.0,EURJPY,CHFJPY
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.892064023773871,1.1651430272077883,0.05607955995925306,,1.0,EURJPY,CHFJPY
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,-0.08838258066319254,1.0077307725885358,0.09687753156604256,,9.0,EURJPY,CHFJPY
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,-0.3695512279433873,1.0622023193644503,0.05586337628878883,,0.0,EURJPY,CHFJPY
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.23723234395743314,1.034570439803967,0.0021897025845124722,,2.0,EURJPY,CHFJPY
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.4663823647994522,0.8974452156335136,9.063447683640245e-05,,2.0,EURJPY,CHFJPY
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.5117683155215216,0.8889262987079378,0.00013646407425313686,,1.0,EURJPY,CHFJPY
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.20095670221369427,-0.185263599584788,0.13019324452715292,adf_gate,,GBPCHF,EURAUD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.20488933722142175,-0.19536150946588654,0.06354237984107883,,1.0,GBPCHF,EURAUD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.26886818610210034,-0.3155639654616554,0.06338467416798435,,9.0,GBPCHF,EURAUD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.45535029231517826,-0.6892669754879074,0.039374172198301575,,2.0,GBPCHF,EURAUD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.3474771996611115,-0.46455994960251773,0.000683946037600011,,1.0,GBPCHF,EURAUD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.1508222202017388,-0.05603341110461353,0.006636111568687266,,0.0,GBPCHF,EURAUD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.24935382358358166,-0.26058458865231554,0.006812124003035266,,0.0,GBPCHF,EURAUD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.31885483957548355,-0.39880845798606096,0.0432607697749105,,1.0,GBPCHF,EURAUD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.4669290390610378,-0.6737398758958568,0.1065654983251198,adf_gate,,GBPCHF,EURAUD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.1661959699391851,-0.6220047947599948,0.02211938309845594,,1.0,EURAUD,AUDCHF
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.26821289906755713,-0.42915230900222034,0.0032721288973120203,,12.0,EURAUD,AUDCHF
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.28921108879036045,-0.390175245301762,0.007485333057503106,,2.0,EURAUD,AUDCHF
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.31471672771390535,-0.33735284077244554,0.056263575074760146,,2.0,EURAUD,AUDCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.34662238876172524,-0.27216763021382284,0.00482919055644392,,1.0,EURAUD,AUDCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.2402552370233531,-0.47085490314594036,0.21000751435684345,adf_gate,,EURAUD,AUDCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.027299267585986855,-0.8497973426532467,0.006271943383739094,,2.0,EURAUD,AUDCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.029733977260764346,-0.9433885446033756,0.0018218876573612489,,1.0,EURAUD,AUDCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.04273369594227028,-0.8271131681038254,0.0005940812171737203,,1.0,EURAUD,AUDCHF
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.17161095756012648,0.7374901486694025,0.01781042181071688,,0.0,NZDCAD,NZDUSD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.11073333037917026,0.6196612082672582,0.016473735307851345,,1.0,NZDCAD,NZDUSD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.10247524613860393,0.5980572159967674,0.016242816046517887,,2.0,NZDCAD,NZDUSD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.11699605135299614,0.61653477742778,0.03209805149985757,,2.0,NZDCAD,NZDUSD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.008012124387799182,0.39030756233540703,0.011488266954560093,,2.0,NZDCAD,NZDUSD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.0003088996918745752,0.3680428597031201,0.00013684653426158808,,0.0,NZDCAD,NZDUSD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-6.125570730040703e-05,0.3676918775204662,7.51027428208988e-05,,3.0,NZDCAD,NZDUSD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.02539713042922151,0.3247570735101793,0.0010537818075028523,,2.0,NZDCAD,NZDUSD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,-0.008035050522064493,0.3677125038689739,0.0773005320325204,,1.0,NZDCAD,NZDUSD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.2500049013696796,-0.49263262687944026,0.054379186083142,,1.0,EURCHF,EURNZD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.008103079030243003,-0.05550754196941073,0.03232347157622893,,1.0,EURCHF,EURNZD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.21780758812763246,0.30512947831860127,0.04602378639119641,,6.0,EURCHF,EURNZD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.1887035305135239,0.25044293112830956,0.06986999891370746,,2.0,EURCHF,EURNZD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.025623157706120964,-0.1279124008237026,0.06745869236590854,,9.0,EURCHF,EURNZD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.08126097800019477,-0.22088547795253133,0.06051550672435786,,0.0,EURCHF,EURNZD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.011085734450665326,-0.07902799480377892,0.0018746725780884126,,1.0,EURCHF,EURNZD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.049578992522492316,-0.022368408941429836,0.0003018153335232114,,1.0,EURCHF,EURNZD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.026021673774973216,-0.13772743946908236,0.0002018750147450804,,1.0,EURCHF,EURNZD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.10300886022548776,-0.9446599111899465,0.02673486963216371,,1.0,EURAUD,CADCHF
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.38477206653547996,-0.27438119165129815,0.002232125502708648,,2.0,EURAUD,CADCHF
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.48784035030558337,-0.030520205623575502,0.010177146412360378,,3.0,EURAUD,CADCHF
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.4745728135633228,-0.05263856575083325,0.04431479519725537,,2.0,EURAUD,CADCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.47574928815243833,-0.04246495006176171,0.007364696566497519,,1.0,EURAUD,CADCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.35319902532042097,-0.3220798035987821,0.14270369450999282,adf_gate,,EURAUD,CADCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.021958010815558343,-1.1345663608681773,0.003538581943050886,,1.0,EURAUD,CADCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.012075385804481071,-1.058472635521219,0.008475814623316964,,0.0,EURAUD,CADCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.20198085181890776,-0.687352169355392,0.008676176356117029,,1.0,EURAUD,CADCHF
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.2128459943137568,-0.8278397014116157,0.07363512921040687,,1.0,GBPNZD,NZDCHF
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.33053857517678203,-0.6371293000246884,0.09350785255583349,,0.0,GBPNZD,NZDCHF
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.5687522837903589,-0.26118010845667816,0.02698752951179639,,0.0,GBPNZD,NZDCHF
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.5222459417125579,-0.34150817110624304,0.06686994834800675,,1.0,GBPNZD,NZDCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.3400407506783975,-0.6468987943421479,0.003156009760710314,,1.0,GBPNZD,NZDCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.2575266460762252,-0.7899537552584668,0.010530479841658698,,0.0,GBPNZD,NZDCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.3220537213671744,-0.6894369813487844,0.011212308617358311,,0.0,GBPNZD,NZDCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,0.43741011749109476,-0.5209300324685254,0.00408590256708397,,1.0,GBPNZD,NZDCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.5146374175576925,-0.4160081928200583,0.0021604337118698025,,1.0,GBPNZD,NZDCHF
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.2495107810251098,-1.4922907244532821,0.1843147275254624,adf_gate,,NZDCHF,EURNZD
