exit_time,symbol,net_$,equity_$,drawdown_%
2024-07-22 15:45:00,EURCAD,-1.51,3264.8,-0.54
2024-07-22 19:00:00,GBPCAD,-2.04,3262.76,-0.61
2024-07-23 01:20:00,EURCAD,0.44,3263.2,-0.59
2024-07-23 19:40:00,EURJPY,5.62,3268.82,-0.42
2024-07-24 00:20:00,GBPCAD,1.97,3270.79,-0.36
2024-07-24 03:50:00,EURJPY,0.51,3271.3,-0.35
2024-07-24 15:30:00,USDMXN,8.7,3280.0,-0.08
2024-07-24 16:45:00,EURCAD,2.96,3282.96,0.0
2024-07-24 17:05:00,GBPCAD,4.69,3287.65,0.0
2024-07-24 16:50:00,EURJPY,7.16,3294.81,0.0
2024-07-24 15:55:00,AUDCAD,-1.19,3293.62,-0.04
2024-07-24 21:00:00,GBPUSD,-3.14,3290.48,-0.13
2024-07-24 19:00:00,EURCAD,-3.59,3286.89,-0.24
2024-07-24 17:25:00,AUDCAD,-1.56,3285.33,-0.29
2024-07-25 01:15:00,EURJPY,1.12,3286.45,-0.25
2024-07-24 17:50:00,GBPCAD,-3.79,3282.66,-0.37
2024-07-25 00:25:00,GBPCAD,-1.75,3280.91,-0.42
2024-07-25 03:55:00,EURCAD,1.04,3281.95,-0.39
2024-07-24 21:05:00,USDMXN,2.83,3284.78,-0.3
2024-07-25 15:30:00,GBPCAD,-2.13,3282.65,-0.37
2024-07-25 15:35:00,EURCAD,-2.13,3280.52,-0.43
2024-07-25 17:30:00,AUDCAD,-3.24,3277.28,-0.53
2024-07-26 01:30:00,EURCAD,0.28,3277.56,-0.52
2024-07-25 17:45:00,AUDCAD,0.84,3278.4,-0.5
2024-07-26 02:35:00,AUDCAD,0.91,3279.31,-0.47
2024-07-26 15:30:00,GBPCAD,-1.43,3277.88,-0.51
2024-07-26 23:35:00,EURCAD,0.13,3278.01,-0.51
2024-07-26 16:35:00,GBPCAD,-3.18,3274.83,-0.61
2024-07-29 01:25:00,EURJPY,-4.38,3270.45,-0.74
2024-07-26 18:05:00,GBPCAD,2.9,3273.35,-0.65
2024-07-29 00:00:00,GBPCAD,-5.75,3267.6,-0.83
2024-07-26 21:15:00,XAUUSD,6.09,3273.69,-0.64
2024-07-29 01:10:00,XAUUSD,18.26,3291.95,-0.09
2024-07-29 15:55:00,USDMXN,4.78,3296.73,0.0
2024-07-29 15:10:00,EURJPY,-3.09,3293.64,-0.09
2024-07-29 17:40:00,XAUUSD,-8.45,3285.19,-0.35
2024-07-29 16:35:00,EURJPY,-3.12,3282.07,-0.44
2024-07-29 18:10:00,GBPCAD,4.25,3286.32,-0.32
2024-07-30 01:30:00,EURJPY,-3.16,3283.16,-0.41
2024-07-30 02:00:00,USDMXN,4.63,3287.79,-0.27
2024-07-30 16:15:00,XAUUSD,7.09,3294.88,-0.06
2024-07-30 23:25:00,EURJPY,14.37,3309.25,0.0
2024-07-30 19:55:00,XAUUSD,19.66,3328.91,0.0
2024-07-31 15:15:00,USDMXN,3.91,3332.82,0.0
2024-07-31 20:45:00,EURJPY,-5.41,3327.41,-0.16
2024-07-31 15:15:00,AUDCAD,-0.61,3326.8,-0.18
2024-07-31 16:05:00,USDMXN,-8.69,3318.11,-0.44
2024-07-31 19:15:00,GBPUSD,-3.99,3314.12,-0.56
2024-07-31 16:20:00,AUDCAD,0.31,3314.43,-0.55
2024-07-31 16:55:00,AUDCAD,-1.1,3313.33,-0.58
2024-07-31 18:10:00,AUDCAD,0.67,3314.0,-0.56
2024-07-31 19:20:00,AUDCAD,-1.47,3312.53,-0.61
2024-07-31 22:20:00,XAUUSD,22.59,3335.12,0.0
2024-08-01 17:00:00,GBPUSD,-5.35,3329.77,-0.16
2024-08-01 17:45:00,EURJPY,8.1,3337.87,0.0
2024-08-01 20:30:00,GBPUSD,12.8,3350.67,0.0
2024-08-01 19:35:00,EURJPY,5.0,3355.67,0.0
2024-08-01 20:30:00,XAUUSD,-7.08,3348.59,-0.21
2024-08-01 21:25:00,XAUUSD,-5.51,3343.08,-0.38
2024-08-02 15:30:00,GBPUSD,3.39,3346.47,-0.27
2024-08-02 17:30:00,XAUUSD,-36.06,3310.41,-1.35
2024-08-02 15:55:00,GBPUSD,8.31,3318.72,-1.1
2024-08-02 16:55:00,GBPCAD,9.25,3327.97,-0.83
2024-08-02 23:35:00,EURCAD,8.55,3336.52,-0.57
2024-08-05 00:10:00,EURJPY,10.43,3346.95,-0.26
2024-08-02 19:00:00,GBPUSD,-8.29,3338.66,-0.51
2024-08-02 18:55:00,GBPCAD,-7.08,3331.58,-0.72
2024-08-05 04:05:00,GBPCAD,2.28,3333.86,-0.65
2024-08-05 16:00:00,EURJPY,-6.59,3327.27,-0.85
2024-08-05 16:25:00,EURCAD,4.78,3332.05,-0.7
2024-08-05 16:10:00,GBPUSD,-4.46,3327.59,-0.84
2024-08-05 18:25:00,USDMXN,-17.04,3310.55,-1.34
2024-08-06 01:05:00,GBPUSD,-2.48,3308.07,-1.42
2024-08-05 20:25:00,AUDCAD,-4.08,3303.99,-1.54
2024-08-05 18:55:00,EURJPY,-12.56,3291.43,-1.91
2024-08-05 18:55:00,EURCAD,-6.58,3284.85,-2.11
2024-08-05 23:55:00,EURCAD,-4.25,3280.6,-2.24
2024-08-06 02:00:00,USDMXN,-15.96,3264.64,-2.71
2024-08-06 23:35:00,GBPCAD,7.57,3272.21,-2.49
2024-08-06 17:45:00,EURJPY,-9.64,3262.57,-2.77
2024-08-07 02:00:00,GBPUSD,2.54,3265.11,-2.7
2024-08-07 19:25:00,GBPCAD,4.65,3269.76,-2.56
2024-08-08 03:05:00,GBPUSD,4.16,3273.92,-2.44
2024-08-08 15:20:00,GBPCAD,-2.3,3271.62,-2.5
2024-08-08 16:20:00,GBPCAD,-4.79,3266.83,-2.65
2024-08-08 16:55:00,GBPUSD,-5.22,3261.61,-2.8
2024-08-09 17:20:00,GBPCAD,-2.35,3259.26,-2.87
2024-08-09 15:35:00,EURJPY,5.81,3265.07,-2.7
2024-08-09 17:10:00,XAUUSD,12.22,3277.29,-2.34
2024-08-12 02:15:00,XAUUSD,-3.02,3274.27,-2.43
2024-08-12 00:30:00,EURJPY,-6.17,3268.1,-2.61
2024-08-12 16:30:00,XAUUSD,14.83,3282.93,-2.17
2024-08-12 23:15:00,EURCAD,2.48,3285.41,-2.09
2024-08-13 15:15:00,GBPUSD,-1.25,3284.16,-2.13
2024-08-13 15:15:00,GBPCAD,-1.77,3282.39,-2.18
2024-08-13 16:10:00,EURCAD,1.78,3284.17,-2.13
2024-08-13 15:35:00,GBPCAD,1.84,3286.01,-2.08
2024-08-13 17:45:00,GBPUSD,7.09,3293.1,-1.86
2024-08-13 19:50:00,GBPCAD,6.02,3299.12,-1.69
2024-08-14 00:40:00,EURCAD,2.37,3301.49,-1.61
2024-08-13 21:05:00,GBPUSD,4.94,3306.43,-1.47
2024-08-13 21:35:00,USDMXN,-3.72,3302.71,-1.58
2024-08-13 23:10:00,USDMXN,2.36,3305.07,-1.51
2024-08-14 05:05:00,XAUUSD,-10.02,3295.05,-1.81
2024-08-14 15:30:00,GBPUSD,-1.44,3293.61,-1.85
2024-08-14 15:30:00,GBPCAD,-1.4,3292.21,-1.89
2024-08-14 20:30:00,GBPUSD,-5.9,3286.31,-2.07
2024-08-14 18:20:00,GBPCAD,-4.16,3282.15,-2.19
2024-08-14 18:35:00,EURCAD,-4.66,3277.49,-2.33
2024-08-15 03:25:00,EURCAD,-0.93,3276.56,-2.36
2024-08-15 15:30:00,AUDCAD,1.7,3278.26,-2.31
2024-08-16 01:05:00,GBPCAD,6.04,3284.3,-2.13
2024-08-16 01:10:00,GBPUSD,4.4,3288.7,-2.0
2024-08-16 23:05:00,EURJPY,-1.85,3286.85,-2.05
2024-08-16 17:10:00,AUDCAD,-0.95,3285.9,-2.08
2024-08-16 17:10:00,GBPUSD,-3.09,3282.81,-2.17
2024-08-16 19:10:00,GBPCAD,1.21,3284.02,-2.14
2024-08-16 19:25:00,GBPUSD,4.53,3288.55,-2.0
2024-08-19 03:35:00,GBPCAD,0.26,3288.81,-1.99
2024-08-19 16:35:00,XAUUSD,-14.29,3274.52,-2.42
2024-08-19 16:05:00,GBPUSD,-3.04,3271.48,-2.51
2024-08-19 15:25:00,EURCAD,-1.13,3270.35,-2.54
2024-08-19 16:00:00,EURJPY,-3.1,3267.25,-2.63
2024-08-19 17:20:00,GBPUSD,4.54,3271.79,-2.5
2024-08-19 17:40:00,GBPCAD,3.45,3275.24,-2.4
2024-08-19 18:55:00,EURCAD,3.02,3278.26,-2.31
2024-08-20 01:30:00,GBPUSD,1.62,3279.88,-2.26
2024-08-20 01:55:00,GBPCAD,-1.83,3278.05,-2.31
2024-08-19 19:45:00,USDMXN,-3.66,3274.39,-2.42
2024-08-20 15:45:00,GBPCAD,5.08,3279.47,-2.27
2024-08-20 17:50:00,GBPUSD,6.46,3285.93,-2.08
2024-08-20 15:30:00,EURCAD,1.33,3287.26,-2.04
2024-08-20 19:30:00,EURCAD,6.9,3294.16,-1.83
2024-08-21 00:45:00,GBPCAD,-1.39,3292.77,-1.87
2024-08-20 17:40:00,EURJPY,4.51,3297.28,-1.74
2024-08-21 01:55:00,EURJPY,2.84,3300.12,-1.66
2024-08-20 18:25:00,GBPUSD,-3.47,3296.65,-1.76
2024-08-21 03:15:00,GBPUSD,-0.4,3296.25,-1.77
2024-08-21 05:10:00,XAUUSD,16.78,3313.03,-1.27
2024-08-21 17:25:00,GBPCAD,4.37,3317.4,-1.14
2024-08-21 19:15:00,GBPUSD,7.16,3324.56,-0.93
2024-08-21 17:00:00,EURJPY,-7.04,3317.52,-1.14
2024-08-21 21:00:00,GBPCAD,7.45,3324.97,-0.91
2024-08-22 02:05:00,EURJPY,2.79,3327.76,-0.83
2024-08-22 02:20:00,EURCAD,3.12,3330.88,-0.74
2024-08-22 03:25:00,GBPUSD,1.34,3332.22,-0.7
2024-08-22 17:05:00,GBPUSD,-4.23,3327.99,-0.82
2024-08-22 20:15:00,GBPCAD,-3.01,3324.98,-0.91
2024-08-22 20:15:00,GBPUSD,-4.43,3320.55,-1.05
2024-08-23 16:05:00,GBPUSD,-2.44,3318.11,-1.12
2024-08-23 17:00:00,XAUUSD,14.11,3332.22,-0.7
2024-08-23 17:00:00,GBPUSD,6.18,3338.4,-0.51
2024-08-26 02:05:00,XAUUSD,9.44,3347.84,-0.23
2024-08-26 01:10:00,GBPCAD,0.21,3348.05,-0.23
2024-08-26 01:10:00,GBPUSD,7.62,3355.67,0.0
2024-08-26 01:10:00,AUDCAD,1.88,3357.55,0.0
2024-08-23 19:25:00,EURJPY,6.08,3363.63,0.0
2024-08-26 23:15:00,GBPUSD,-2.38,3361.25,-0.07
2024-08-26 16:00:00,EURJPY,4.25,3365.5,0.0
2024-08-26 16:55:00,EURJPY,-5.0,3360.5,-0.15
2024-08-27 02:45:00,XAUUSD,-4.0,3356.5,-0.27
2024-08-27 23:35:00,EURJPY,1.89,3358.39,-0.21
2024-08-27 17:20:00,GBPUSD,4.36,3362.75,-0.08
2024-08-28 00:05:00,GBPCAD,1.65,3364.4,-0.03
2024-08-28 01:30:00,GBPUSD,3.68,3368.08,0.0
2024-08-28 14:20:00,USDMXN,-2.32,3365.76,-0.07
2024-08-28 14:30:00,USDMXN,1.92,3367.68,-0.01
2024-08-28 15:10:00,USDMXN,7.19,3374.87,0.0
2024-08-28 15:40:00,EURJPY,-3.03,3371.84,-0.09
2024-08-29 01:00:00,EURJPY,3.57,3375.41,0.0
2024-08-29 16:10:00,EURCAD,-1.99,3373.42,-0.06
2024-08-29 19:55:00,XAUUSD,29.48,3402.9,0.0
2024-08-30 01:05:00,EURCAD,-2.22,3400.68,-0.07
2024-08-29 21:45:00,EURJPY,5.66,3406.34,0.0
2024-08-30 02:15:00,AUDCAD,1.48,3407.82,0.0
2024-08-29 20:50:00,USDMXN,-3.5,3404.32,-0.1
2024-08-29 21:25:00,USDMXN,6.54,3410.86,0.0
2024-08-30 05:35:00,USDMXN,-0.31,3410.55,-0.01
2024-08-30 15:15:00,XAUUSD,9.19,3419.74,0.0
2024-08-30 17:05:00,EURCAD,-2.19,3417.55,-0.06
2024-09-02 01:30:00,EURCAD,1.95,3419.5,-0.01
2024-09-02 17:45:00,USDMXN,11.58,3431.08,0.0
2024-09-02 16:25:00,GBPCAD,1.11,3432.19,0.0
2024-09-03 00:00:00,GBPCAD,-2.57,3429.62,-0.07
2024-09-03 01:55:00,GBPUSD,-2.9,3426.72,-0.16
2024-09-03 16:10:00,EURCAD,2.42,3429.14,-0.09
2024-09-03 17:10:00,GBPCAD,-3.41,3425.73,-0.19
2024-09-03 15:40:00,AUDCAD,-1.06,3424.67,-0.22
2024-09-03 16:45:00,EURJPY,5.8,3430.47,-0.05
2024-09-03 17:20:00,AUDCAD,2.3,3432.77,0.0
2024-09-03 17:30:00,EURCAD,-2.89,3429.88,-0.08
2024-09-04 01:05:00,EURJPY,1.26,3431.14,-0.05
2024-09-04 01:45:00,AUDCAD,1.19,3432.33,-0.01
2024-09-04 03:00:00,USDMXN,-3.74,3428.59,-0.12
2024-09-04 03:05:00,GBPCAD,1.47,3430.06,-0.08
2024-09-03 20:10:00,EURCAD,-1.47,3428.59,-0.12
2024-09-04 15:20:00,GBPUSD,-1.54,3427.05,-0.17
2024-09-04 16:50:00,GBPCAD,-1.93,3425.12,-0.22
2024-09-04 16:45:00,EURCAD,-2.25,3422.87,-0.29
2024-09-04 17:00:00,GBPUSD,4.99,3427.86,-0.14
2024-09-04 19:45:00,EURJPY,7.11,3434.97,0.0
2024-09-05 01:20:00,GBPUSD,-1.42,3433.55,-0.04
2024-09-04 20:35:00,GBPCAD,-5.17,3428.38,-0.19
2024-09-05 01:25:00,EURCAD,-1.68,3426.7,-0.24
2024-09-04 20:00:00,USDMXN,16.57,3443.27,0.0
2024-09-05 15:45:00,GBPUSD,-4.23,3439.04,-0.12
2024-09-05 17:20:00,EURJPY,-5.82,3433.22,-0.29
2024-09-05 17:05:00,GBPCAD,-4.84,3428.38,-0.43
2024-09-05 17:50:00,GBPUSD,-3.94,3424.44,-0.55
2024-09-05 17:00:00,EURCAD,-3.12,3421.32,-0.64
2024-09-06 01:05:00,AUDCAD,-1.59,3419.73,-0.68
2024-09-05 18:05:00,XAUUSD,-13.27,3406.46,-1.07
2024-09-06 02:20:00,EURCAD,1.49,3407.95,-1.03
2024-09-06 02:25:00,EURJPY,0.52,3408.47,-1.01
2024-09-06 02:25:00,GBPCAD,-0.36,3408.11,-1.02
2024-09-05 23:40:00,USDMXN,-11.63,3396.48,-1.36
2024-09-06 03:40:00,XAUUSD,10.58,3407.06,-1.05
2024-09-05 21:05:00,GBPUSD,4.26,3411.32,-0.93
2024-09-06 15:05:00,XAUUSD,-3.77,3407.55,-1.04
2024-09-06 15:30:00,GBPCAD,-2.04,3405.51,-1.1
2024-09-06 15:30:00,GBPUSD,-2.24,3403.27,-1.16
2024-09-06 15:30:00,XAUUSD,-4.85,3398.42,-1.3
2024-09-06 15:25:00,EURCAD,-1.73,3396.69,-1.35
2024-09-06 23:35:00,EURCAD,4.67,3401.36,-1.22
2024-09-06 16:15:00,XAUUSD,-34.16,3367.2,-2.21
2024-09-06 17:35:00,GBPUSD,-12.72,3354.48,-2.58
2024-09-06 23:35:00,GBPCAD,0.68,3355.16,-2.56
2024-09-06 17:25:00,USDMXN,19.54,3374.7,-1.99
2024-09-06 18:15:00,EURJPY,13.09,3387.79,-1.61
2024-09-09 15:40:00,EURJPY,4.9,3392.69,-1.47
2024-09-10 00:25:00,EURJPY,-0.74,3391.95,-1.49
2024-09-10 01:10:00,EURCAD,2.09,3394.04,-1.43
2024-09-09 17:40:00,AUDCAD,1.02,3395.06,-1.4
2024-09-10 01:45:00,AUDCAD,-1.2,3393.86,-1.43
2024-09-10 17:15:00,EURJPY,7.16,3401.02,-1.23
2024-09-10 19:55:00,GBPCAD,4.0,3405.02,-1.11
2024-09-10 21:25:00,EURCAD,3.36,3408.38,-1.01
2024-09-11 01:35:00,EURJPY,1.56,3409.94,-0.97
2024-09-10 18:35:00,XAUUSD,22.69,3432.63,-0.31
2024-09-11 04:45:00,USDMXN,2.78,3435.41,-0.23
2024-09-11 15:05:00,XAUUSD,-5.51,3429.9,-0.39
2024-09-11 15:30:00,AUDCAD,1.63,3431.53,-0.34
2024-09-11 15:30:00,EURJPY,-2.13,3429.4,-0.4
2024-09-11 20:40:00,EURCAD,4.74,3434.14,-0.27
2024-09-11 17:00:00,EURJPY,7.09,3441.23,-0.06
2024-09-12 15:40:00,XAUUSD,19.74,3460.97,0.0
2024-09-12 16:05:00,EURCAD,2.88,3463.85,0.0
2024-09-12 17:15:00,EURJPY,-5.77,3458.08,-0.17
2024-09-13 00:30:00,EURCAD,5.02,3463.1,-0.02
2024-09-12 21:05:00,GBPCAD,6.96,3470.06,0.0
2024-09-12 19:15:00,GBPUSD,5.33,3475.39,0.0
2024-09-13 15:10:00,GBPCAD,-1.61,3473.78,-0.05
2024-09-13 15:55:00,GBPUSD,2.63,3476.41,0.0
2024-09-13 16:50:00,EURJPY,4.99,3481.4,0.0
2024-09-13 16:10:00,GBPCAD,2.12,3483.52,0.0
2024-09-13 16:45:00,EURCAD,-2.21,3481.31,-0.06
2024-09-16 00:00:00,GBPCAD,-2.62,3478.69,-0.14
2024-09-13 19:30:00,GBPUSD,-3.32,3475.37,-0.23
2024-09-13 20:05:00,EURJPY,-5.66,3469.71,-0.4
2024-09-13 19:00:00,EURCAD,-1.64,3468.07,-0.44
2024-09-13 23:25:00,EURCAD,-1.53,3466.54,-0.49
2024-09-16 22:30:00,XAUUSD,-0.06,3466.48,-0.49
2024-09-16 19:55:00,EURCAD,3.05,3469.53,-0.4
2024-09-16 15:40:00,GBPUSD,-2.03,3467.5,-0.46
2024-09-17 00:05:00,GBPCAD,1.8,3469.3,-0.41
2024-09-17 00:15:00,GBPUSD,1.94,3471.24,-0.35
2024-09-17 02:10:00,AUDCAD,1.07,3472.31,-0.32
2024-09-16 20:15:00,EURCAD,-1.5,3470.81,-0.36
2024-09-17 14:45:00,XAUUSD,13.92,3484.73,0.0
2024-09-17 15:30:00,GBPUSD,-2.24,3482.49,-0.06
2024-09-17 15:25:00,GBPCAD,-1.64,3480.85,-0.11
2024-09-17 16:00:00,EURCAD,-2.54,3478.31,-0.18
2024-09-17 16:50:00,GBPCAD,-4.15,3474.16,-0.3
2024-09-17 17:25:00,USDMXN,-8.9,3465.26,-0.56
2024-09-17 17:10:00,AUDCAD,0.99,3466.25,-0.53
2024-09-17 20:10:00,AUDCAD,-2.56,3463.69,-0.6
2024-09-17 22:40:00,EURCAD,-1.69,3462.0,-0.65
2024-09-18 16:00:00,GBPCAD,2.05,3464.05,-0.59
2024-09-18 16:00:00,GBPUSD,2.77,3466.82,-0.51
2024-09-18 16:20:00,AUDCAD,0.55,3467.37,-0.5
2024-09-18 17:30:00,EURCAD,-1.63,3465.74,-0.54
2024-09-18 17:15:00,AUDCAD,-1.51,3464.23,-0.59
2024-09-18 17:30:00,GBPUSD,-5.66,3458.57,-0.75
2024-09-18 18:10:00,GBPCAD,-4.9,3453.67,-0.89
2024-09-18 21:00:00,EURCAD,1.8,3455.47,-0.84
2024-09-18 20:55:00,GBPCAD,-2.42,3453.05,-0.91
2024-09-18 21:00:00,AUDCAD,1.87,3454.92,-0.86
2024-09-18 21:00:00,GBPUSD,4.56,3459.48,-0.72
2024-09-18 22:00:00,XAUUSD,-35.55,3423.93,-1.74
2024-09-19 06:05:00,USDMXN,-6.75,3417.18,-1.94
2024-09-19 15:35:00,USDMXN,8.62,3425.8,-1.69
2024-09-19 17:05:00,AUDCAD,-1.24,3424.56,-1.73
2024-09-20 00:50:00,GBPCAD,2.97,3427.53,-1.64
2024-09-19 18:45:00,XAUUSD,20.89,3448.42,-1.04
2024-09-20 01:25:00,AUDCAD,-0.55,3447.87,-1.06
2024-09-20 01:35:00,GBPUSD,6.74,3454.61,-0.86
2024-09-19 21:10:00,USDMXN,6.66,3461.27,-0.67
2024-09-20 15:50:00,USDMXN,-7.19,3454.08,-0.88
2024-09-20 15:30:00,EURCAD,-1.63,3452.45,-0.93
2024-09-20 16:30:00,AUDCAD,-1.72,3450.73,-0.98
2024-09-20 16:40:00,GBPUSD,-5.26,3445.47,-1.13
2024-09-20 16:25:00,GBPCAD,-3.36,3442.11,-1.22
2024-09-20 16:10:00,USDMXN,-4.3,3437.81,-1.35
2024-09-20 16:30:00,XAUUSD,-7.8,3430.01,-1.57
2024-09-23 01:20:00,USDMXN,5.67,3435.68,-1.41
2024-09-20 17:20:00,EURCAD,-2.02,3433.66,-1.47
2024-09-20 17:25:00,XAUUSD,14.4,3448.06,-1.05
2024-09-23 02:30:00,XAUUSD,13.86,3461.92,-0.65
2024-09-20 19:45:00,GBPCAD,3.46,3465.38,-0.56
2024-09-23 02:20:00,EURCAD,1.09,3466.47,-0.52
2024-09-23 02:45:00,GBPUSD,5.26,3471.73,-0.37
2024-09-23 15:15:00,GBPCAD,-1.61,3470.12,-0.42
2024-09-23 16:55:00,USDMXN,-11.17,3458.95,-0.74
2024-09-24 00:35:00,GBPUSD,3.18,3462.13,-0.65
2024-09-23 21:50:00,EURJPY,9.4,3471.53,-0.38
2024-09-23 19:00:00,USDMXN,3.75,3475.28,-0.27
2024-09-24 07:00:00,USDMXN,-1.58,3473.7,-0.32
2024-09-24 22:15:00,GBPUSD,6.68,3480.38,-0.12
2024-09-24 17:35:00,GBPCAD,-2.61,3477.77,-0.2
2024-09-24 15:50:00,XAUUSD,11.02,3488.79,0.0
2024-09-24 18:25:00,XAUUSD,32.61,3521.4,0.0
2024-09-25 18:05:00,GBPUSD,-3.76,3517.64,-0.11
2024-09-25 17:50:00,EURCAD,-3.74,3513.9,-0.21
2024-09-25 20:25:00,XAUUSD,11.94,3525.84,0.0
2024-09-26 17:20:00,EURJPY,5.13,3530.97,0.0
2024-09-26 20:15:00,USDMXN,15.73,3546.7,0.0
2024-09-26 17:50:00,GBPCAD,4.49,3551.19,0.0
2024-09-26 18:15:00,GBPUSD,7.19,3558.38,0.0
2024-09-27 02:20:00,XAUUSD,7.5,3565.88,0.0
2024-09-27 01:35:00,EURCAD,2.46,3568.34,0.0
2024-09-27 01:55:00,GBPCAD,2.44,3570.78,0.0
2024-09-27 06:45:00,USDMXN,-4.82,3565.96,-0.13
2024-09-27 21:25:00,EURJPY,10.95,3576.91,0.0
2024-09-27 15:40:00,GBPCAD,2.59,3579.5,0.0
2024-09-27 15:55:00,EURCAD,3.88,3583.38,0.0
2024-09-27 23:45:00,GBPCAD,0.44,3583.82,0.0
2024-09-27 16:45:00,GBPUSD,-3.48,3580.34,-0.1
2024-09-27 18:50:00,EURCAD,-4.14,3576.2,-0.21
2024-09-27 18:40:00,GBPUSD,-3.92,3572.28,-0.32
2024-09-30 03:15:00,EURCAD,2.83,3575.11,-0.24
2024-09-30 14:40:00,USDMXN,3.54,3578.65,-0.14
2024-09-30 21:15:00,AUDCAD,-1.82,3576.83,-0.2
2024-09-30 17:25:00,GBPUSD,-2.05,3574.78,-0.25
2024-10-01 01:20:00,GBPCAD,1.02,3575.8,-0.22
2024-09-30 21:15:00,GBPUSD,-5.82,3569.98,-0.39
2024-10-01 16:30:00,USDMXN,5.41,3575.39,-0.24
2024-10-01 21:10:00,USDMXN,-12.32,3563.07,-0.58
2024-10-02 00:35:00,EURJPY,-1.78,3561.29,-0.63
2024-10-01 19:45:00,EURCAD,5.59,3566.88,-0.47
2024-10-02 17:15:00,EURCAD,4.83,3571.71,-0.34
2024-10-02 17:50:00,EURJPY,8.52,3580.23,-0.1
2024-10-02 18:05:00,XAUUSD,-18.02,3562.21,-0.6
2024-10-02 22:40:00,EURCAD,-4.41,3557.8,-0.73
2024-10-03 01:30:00,EURJPY,10.72,3568.52,-0.43
2024-10-03 16:35:00,EURJPY,-2.92,3565.6,-0.51
2024-10-03 20:25:00,GBPCAD,-4.4,3561.2,-0.63
2024-10-03 17:40:00,EURJPY,-7.02,3554.18,-0.83
2024-10-04 01:00:00,EURCAD,-3.51,3550.67,-0.92
2024-10-04 02:40:00,EURJPY,3.27,3553.94,-0.83
2024-10-04 15:30:00,EURCAD,1.35,3555.29,-0.8
2024-10-04 23:35:00,EURCAD,0.96,3556.25,-0.77
2024-10-04 23:35:00,EURJPY,5.03,3561.28,-0.63
2024-10-07 16:15:00,GBPUSD,-4.08,3557.2,-0.74
2024-10-07 20:20:00,GBPUSD,-4.29,3552.91,-0.86
2024-10-08 01:05:00,EURJPY,1.46,3554.37,-0.82
2024-10-08 17:10:00,USDMXN,11.08,3565.45,-0.51
2024-10-08 23:35:00,GBPCAD,0.28,3565.73,-0.5
2024-10-09 00:35:00,EURJPY,1.18,3566.91,-0.47
2024-10-08 18:20:00,GBPUSD,3.31,3570.22,-0.38
2024-10-08 18:50:00,GBPUSD,-3.18,3567.04,-0.47
2024-10-08 22:30:00,GBPUSD,-1.95,3565.09,-0.52
2024-10-09 06:15:00,USDMXN,2.63,3567.72,-0.45
2024-10-09 20:50:00,GBPUSD,3.98,3571.7,-0.34
2024-10-09 16:15:00,EURCAD,-1.75,3569.95,-0.39
2024-10-09 16:15:00,GBPCAD,-2.16,3567.79,-0.45
2024-10-09 17:00:00,EURCAD,-2.08,3565.71,-0.51
2024-10-10 01:10:00,EURJPY,-0.46,3565.25,-0.52
2024-10-10 00:05:00,EURCAD,-2.08,3563.17,-0.58
2024-10-10 01:30:00,GBPCAD,1.05,3564.22,-0.55
2024-10-10 15:30:00,USDMXN,-5.45,3558.77,-0.7
2024-10-10 23:35:00,XAUUSD,17.7,3576.47,-0.21
2024-10-10 23:40:00,GBPUSD,-0.54,3575.93,-0.22
2024-10-10 23:40:00,USDMXN,-6.54,3569.39,-0.4
2024-10-11 00:05:00,GBPCAD,-4.51,3564.88,-0.53
2024-10-10 17:35:00,EURCAD,-5.73,3559.15,-0.69
2024-10-10 19:45:00,EURCAD,-3.01,3556.14,-0.77
2024-10-11 15:30:00,GBPCAD,-4.58,3551.56,-0.9
2024-10-11 15:30:00,EURJPY,-2.19,3549.37,-0.96
2024-10-11 17:15:00,EURJPY,3.19,3552.56,-0.87
2024-10-11 17:45:00,AUDCAD,4.35,3556.91,-0.75
2024-10-14 00:30:00,EURCAD,-0.54,3556.37,-0.77
2024-10-14 00:50:00,GBPCAD,-1.3,3555.07,-0.8
2024-10-14 00:00:00,EURJPY,-5.12,3549.95,-0.95
2024-10-14 15:35:00,GBPUSD,2.09,3552.04,-0.89
2024-10-14 15:45:00,EURJPY,-2.02,3550.02,-0.94
2024-10-14 16:45:00,GBPUSD,-2.2,3547.82,-1.0
2024-10-14 22:00:00,EURJPY,-2.94,3544.88,-1.09
2024-10-14 16:45:00,GBPCAD,1.2,3546.08,-1.05
2024-10-14 16:40:00,XAUUSD,13.36,3559.44,-0.68
2024-10-15 00:45:00,AUDCAD,1.1,3560.54,-0.65
2024-10-15 00:50:00,GBPCAD,2.36,3562.9,-0.58
2024-10-14 17:20:00,XAUUSD,-16.52,3546.38,-1.04
2024-10-14 22:20:00,GBPUSD,-2.67,3543.71,-1.12
2024-10-15 17:45:00,GBPCAD,-5.47,3538.24,-1.27
2024-10-15 21:50:00,EURCAD,6.05,3544.29,-1.1
2024-10-15 18:35:00,GBPCAD,-2.07,3542.22,-1.16
2024-10-16 16:55:00,XAUUSD,-8.83,3533.39,-1.41
2024-10-16 15:25:00,EURCAD,-1.36,3532.03,-1.45
2024-10-16 16:35:00,EURCAD,1.41,3533.44,-1.41
2024-10-16 23:30:00,EURJPY,-2.21,3531.23,-1.47
2024-10-16 17:40:00,GBPUSD,4.45,3535.68,-1.34
