entry_time,exit_time,side,entry,exit,sl,tp,R,reason,gross_$,fee_$,net_$,cum_net_$,symbol,equity_$,drawdown_%
2026-05-06 17:35:00,2026-05-06 18:05:00,L,1.36073,1.35978,1.35978,1.36264,-1.0,sl,-1.91,0.32,-2.23,465.2,GBPUSD,1465.2,-2.9
2026-05-06 18:05:00,2026-05-07 02:05:00,S,0.57205,0.57112,0.573,0.57015,0.981,time,2.37,0.46,1.91,467.11,CADCHF,1467.11,-2.77
2026-05-07 15:05:00,2026-05-07 18:55:00,L,1.36226,1.36086,1.36086,1.36505,-1.0,sl,-2.79,0.32,-3.11,464.0,GBPUSD,1464.0,-2.98
2026-05-07 15:05:00,2026-05-07 15:45:00,L,1.60343,1.60527,1.60251,1.60527,2.0,tp,2.67,0.41,2.26,466.26,EURCAD,1466.26,-2.83
2026-05-07 15:05:00,2026-05-07 19:15:00,L,1.85582,1.85418,1.85418,1.85909,-1.0,sl,-2.37,0.43,-2.8,463.46,GBPCAD,1463.46,-3.01
2026-05-07 15:50:00,2026-05-07 20:00:00,S,0.57013,0.57107,0.57107,0.56824,-1.0,sl,-2.4,0.46,-2.86,460.6,CADCHF,1460.6,-3.2
2026-05-07 16:35:00,2026-05-07 17:35:00,L,1.60508,1.60416,1.60416,1.60692,-1.0,sl,-1.33,0.41,-1.74,458.86,EURCAD,1458.86,-3.32
2026-05-07 17:25:00,2026-05-07 18:15:00,S,17.19989,17.21778,17.21778,17.1641,-1.0,sl,-2.07,1.2,-3.27,455.59,USDMXN,1455.59,-3.53
2026-05-07 18:15:00,2026-05-07 18:55:00,L,1.60498,1.60397,1.60397,1.607,-1.0,sl,-1.46,0.41,-1.87,453.72,EURCAD,1453.72,-3.66
2026-05-07 19:25:00,2026-05-07 20:25:00,S,17.23139,17.2436,17.2436,17.20698,-1.0,sl,-1.41,1.2,-2.61,451.11,USDMXN,1451.11,-3.83
2026-05-07 19:55:00,2026-05-07 20:15:00,L,1.17604,1.17557,1.17557,1.17699,-1.0,sl,-0.95,0.26,-1.21,449.9,EURUSD,1449.9,-3.91
2026-05-08 15:05:00,2026-05-08 15:10:00,L,1.85714,1.85887,1.85628,1.85887,2.0,tp,2.5,0.43,2.07,451.97,GBPCAD,1451.97,-3.77
2026-05-08 15:10:00,2026-05-08 15:30:00,S,0.56991,0.56871,0.57051,0.56871,2.0,tp,3.05,0.46,2.59,454.56,CADCHF,1454.56,-3.6
2026-05-08 15:20:00,2026-05-08 15:30:00,L,1.17652,1.17587,1.17587,1.17782,-1.0,sl,-1.3,0.26,-1.56,453.0,EURUSD,1453.0,-3.71
2026-05-08 15:20:00,2026-05-08 15:30:00,L,1.36135,1.36038,1.36038,1.36329,-1.0,sl,-1.94,0.32,-2.26,450.74,GBPUSD,1450.74,-3.86
2026-05-08 15:35:00,2026-05-08 23:35:00,L,1.86361,1.8636,1.85641,1.87801,-0.001,time,-0.01,0.43,-0.44,450.3,GBPCAD,1450.3,-3.88
2026-05-08 15:35:00,2026-05-08 23:35:00,L,1.61109,1.61126,1.6048,1.62366,0.027,time,0.25,0.41,-0.16,450.14,EURCAD,1450.14,-3.89
2026-05-08 15:35:00,2026-05-08 23:35:00,L,1.17771,1.17862,1.17566,1.18181,0.444,time,1.82,0.26,1.56,451.7,EURUSD,1451.7,-3.79
2026-05-08 15:35:00,2026-05-08 23:35:00,L,1.36234,1.36321,1.36004,1.36694,0.378,time,1.74,0.32,1.42,453.12,GBPUSD,1453.12,-3.7
2026-05-08 16:35:00,2026-05-11 00:00:00,S,0.5671,0.56845,0.56845,0.56439,-1.0,sl,-3.45,0.46,-3.91,449.21,CADCHF,1449.21,-3.96
2026-05-11 14:45:00,2026-05-11 15:10:00,S,4674.56,4668.04511,4677.81744,4668.04511,2.0,tp,13.03,0.34,12.69,461.9,XAUUSD,1461.9,-3.12
2026-05-11 15:05:00,2026-05-11 17:55:00,L,1.85909,1.86302,1.85713,1.86302,2.0,tp,5.68,0.43,5.25,467.15,GBPCAD,1467.15,-2.77
2026-05-11 15:15:00,2026-05-11 16:00:00,L,1.17666,1.17742,1.17628,1.17742,2.0,tp,1.51,0.26,1.25,468.4,EURUSD,1468.4,-2.68
2026-05-11 15:25:00,2026-05-11 22:50:00,L,1.60859,1.61074,1.60752,1.61074,2.0,tp,3.11,0.41,2.7,471.1,EURCAD,1471.1,-2.51
2026-05-11 15:25:00,2026-05-11 15:45:00,S,17.20901,17.2238,17.2238,17.17944,-1.0,sl,-1.71,1.2,-2.91,468.19,USDMXN,1468.19,-2.7
2026-05-11 15:35:00,2026-05-11 17:55:00,L,1.36113,1.36366,1.35986,1.36366,2.0,tp,5.06,0.32,4.74,472.93,GBPUSD,1472.93,-2.38
2026-05-11 16:05:00,2026-05-12 00:05:00,S,0.56929,0.56847,0.56996,0.56795,1.221,time,2.09,0.46,1.63,474.56,CADCHF,1474.56,-2.28
2026-05-11 16:05:00,2026-05-12 00:05:00,S,17.20029,17.17798,17.2284,17.14408,0.794,time,2.58,1.2,1.38,475.94,USDMXN,1475.94,-2.19
2026-05-11 18:20:00,2026-05-11 22:55:00,L,1.36433,1.36164,1.36164,1.36971,-1.0,sl,-5.38,0.32,-5.7,470.24,GBPUSD,1470.24,-2.56
2026-05-13 14:05:00,2026-05-13 15:30:00,S,17.22829,17.23737,17.23737,17.21013,-1.0,sl,-1.05,1.2,-2.25,467.99,USDMXN,1467.99,-2.71
2026-05-13 16:15:00,2026-05-13 18:30:00,S,17.22739,17.18473,17.24872,17.18473,2.0,tp,4.93,1.2,3.73,471.72,USDMXN,1471.72,-2.46
2026-05-13 19:20:00,2026-05-13 19:20:00,S,4699.75,4704.23738,4704.23738,4690.77524,-1.0,sl,-8.97,0.34,-9.31,462.41,XAUUSD,1462.41,-3.08
2026-05-13 19:35:00,2026-05-13 20:30:00,S,4704.38,4692.16178,4710.48911,4692.16178,2.0,tp,24.44,0.34,24.1,486.51,XAUUSD,1486.51,-1.48
2026-05-14 15:05:00,2026-05-14 15:15:00,S,1.35105,1.35177,1.35177,1.34961,-1.0,sl,-1.44,0.32,-1.76,484.75,GBPUSD,1484.75,-1.6
2026-05-14 15:15:00,2026-05-14 16:20:00,S,0.56956,0.57,0.57,0.56869,-1.0,sl,-1.11,0.46,-1.57,483.18,CADCHF,1483.18,-1.71
2026-05-14 15:40:00,2026-05-14 17:55:00,S,1.60541,1.6032,1.60651,1.6032,2.0,tp,3.2,0.41,2.79,485.97,EURCAD,1485.97,-1.52
2026-05-14 15:45:00,2026-05-14 18:05:00,S,1.35056,1.34799,1.35185,1.34799,2.0,tp,5.14,0.32,4.82,490.79,GBPUSD,1490.79,-1.2
2026-05-14 16:05:00,2026-05-14 17:55:00,S,1.85357,1.85079,1.85496,1.85079,2.0,tp,4.03,0.43,3.6,494.39,GBPCAD,1494.39,-0.96
2026-05-14 18:25:00,2026-05-14 19:35:00,S,1.85054,1.84419,1.85371,1.84419,2.0,tp,9.18,0.43,8.75,503.14,GBPCAD,1503.14,-0.38
2026-05-14 19:00:00,2026-05-14 19:15:00,S,1.34773,1.34569,1.34875,1.34569,2.0,tp,4.07,0.32,3.75,506.89,GBPUSD,1506.89,-0.13
