entry_time,exit_time,side,entry,exit,sl,tp,R,reason,gross_$,fee_$,net_$,cum_net_$,symbol,equity_$,drawdown_%
2023-04-24 15:30:00,2023-04-24 19:15:00,L,1.49106,1.49427,1.48945,1.49427,2.0,tp,4.65,0.41,4.24,621.51,EURCAD,1621.51,0.0
2023-04-24 17:35:00,2023-04-25 01:35:00,L,1.2454,1.24889,1.24317,1.24986,1.564,time,6.98,0.32,6.66,628.17,GBPUSD,1628.17,0.0
2023-04-24 18:10:00,2023-04-25 02:10:00,L,1.68685,1.69106,1.68403,1.6925,1.49,time,6.09,0.43,5.66,633.83,GBPCAD,1633.83,0.0
2023-04-24 18:15:00,2023-04-24 21:30:00,S,0.90564,0.90648,0.90648,0.90395,-1.0,sl,-1.22,0.29,-1.51,632.32,AUDCAD,1632.32,-0.09
2023-04-24 18:40:00,2023-04-24 18:50:00,S,18.0353,18.01783,18.04403,18.01783,2.0,tp,2.02,1.2,0.82,633.14,USDMXN,1633.14,-0.04
2023-04-24 18:55:00,2023-04-25 02:55:00,S,18.0067,17.9746,18.04412,17.93186,0.858,time,3.71,1.2,2.51,635.65,USDMXN,1635.65,0.0
2023-04-25 15:05:00,2023-04-25 16:50:00,S,17.9736,17.99838,17.99838,17.92405,-1.0,sl,-2.86,1.2,-4.06,631.59,USDMXN,1631.59,-0.25
2023-04-25 15:05:00,2023-04-25 15:45:00,L,1.49815,1.49703,1.49703,1.50039,-1.0,sl,-1.62,0.41,-2.03,629.56,EURCAD,1629.56,-0.37
2023-04-25 15:25:00,2023-04-25 20:55:00,L,1983.71,1999.48492,1975.82254,1999.48492,2.0,tp,31.55,0.34,31.21,660.77,XAUUSD,1660.77,0.0
2023-04-25 16:30:00,2023-04-25 17:10:00,L,1.49736,1.49634,1.49634,1.4994,-1.0,sl,-1.48,0.41,-1.89,658.88,EURCAD,1658.88,-0.11
2023-04-25 16:55:00,2023-04-25 20:50:00,L,1.68855,1.69231,1.68667,1.69231,2.0,tp,5.44,0.43,5.01,663.89,GBPCAD,1663.89,0.0
2023-04-25 19:15:00,2023-04-26 00:00:00,L,1.49533,1.49422,1.49422,1.49754,-1.0,sl,-1.6,0.41,-2.01,661.88,EURCAD,1661.88,-0.12
2023-04-26 15:10:00,2023-04-26 16:20:00,L,1996.1,2005.97865,1991.16067,2005.97865,2.0,tp,19.76,0.34,19.42,681.3,XAUUSD,1681.3,0.0
2023-04-26 15:35:00,2023-04-26 16:20:00,L,1.50537,1.50995,1.50308,1.50995,2.0,tp,6.63,0.41,6.22,687.52,EURCAD,1687.52,0.0
2023-04-26 15:40:00,2023-04-26 16:20:00,L,1.6992,1.70351,1.69705,1.70351,2.0,tp,6.23,0.43,5.8,693.32,GBPCAD,1693.32,0.0
2023-04-26 15:50:00,2023-04-26 16:20:00,L,1.24727,1.25005,1.24588,1.25005,2.0,tp,5.56,0.32,5.24,698.56,GBPUSD,1698.56,0.0
2023-04-26 16:25:00,2023-04-26 21:15:00,L,1.25089,1.24585,1.24585,1.26097,-1.0,sl,-10.08,0.32,-10.4,688.16,GBPUSD,1688.16,-0.61
2023-04-26 16:50:00,2023-04-26 17:50:00,L,1.70116,1.6987,1.6987,1.70607,-1.0,sl,-3.55,0.43,-3.98,684.18,GBPCAD,1684.18,-0.85
2023-04-26 17:15:00,2023-04-27 01:15:00,S,0.90014,0.90052,0.90139,0.89764,-0.304,time,-0.55,0.29,-0.84,683.34,AUDCAD,1683.34,-0.9
2023-04-26 19:50:00,2023-04-26 21:40:00,L,1.50314,1.50575,1.50183,1.50575,2.0,tp,3.78,0.41,3.37,686.71,EURCAD,1686.71,-0.7
2023-04-26 19:55:00,2023-04-26 20:00:00,L,1.69821,1.69657,1.69657,1.7015,-1.0,sl,-2.38,0.43,-2.81,683.9,GBPCAD,1683.9,-0.86
2023-04-27 17:05:00,2023-04-27 22:05:00,L,1.24581,1.24947,1.24398,1.24947,2.0,tp,7.32,0.32,7.0,690.9,GBPUSD,1690.9,-0.45
2023-04-28 15:05:00,2023-04-28 16:10:00,L,1.7022,1.7061,1.70025,1.7061,2.0,tp,5.64,0.43,5.21,696.11,GBPCAD,1696.11,-0.14
2023-04-28 15:05:00,2023-04-28 15:30:00,L,1.24735,1.24562,1.24562,1.25081,-1.0,sl,-3.46,0.32,-3.78,692.33,GBPUSD,1692.33,-0.37
2023-04-28 15:35:00,2023-04-28 16:00:00,L,1.24722,1.25082,1.24542,1.25082,2.0,tp,7.2,0.32,6.88,699.21,GBPUSD,1699.21,0.0
2023-04-28 16:15:00,2023-05-01 00:00:00,L,1.70598,1.70022,1.70022,1.71751,-1.0,sl,-8.34,0.43,-8.77,690.44,GBPCAD,1690.44,-0.52
2023-04-28 16:45:00,2023-04-28 17:55:00,L,1.24983,1.25577,1.24686,1.25577,2.0,tp,11.88,0.32,11.56,702.0,GBPUSD,1702.0,0.0
2023-04-28 18:25:00,2023-05-01 02:30:00,L,1.25662,1.25624,1.25234,1.26519,-0.089,time,-0.76,0.32,-1.08,700.92,GBPUSD,1700.92,-0.06
2023-05-01 15:30:00,2023-05-01 16:35:00,L,1.70189,1.7002,1.7002,1.70527,-1.0,sl,-2.44,0.43,-2.87,698.05,GBPCAD,1698.05,-0.23
2023-05-01 22:35:00,2023-05-02 06:55:00,S,17.9283,17.9309,17.9467,17.89151,-0.141,time,-0.3,1.2,-1.5,696.55,USDMXN,1696.55,-0.32
2023-05-02 17:05:00,2023-05-02 18:50:00,L,1.49164,1.49881,1.48806,1.49881,2.0,tp,10.37,0.41,9.96,706.51,EURCAD,1706.51,0.0
2023-05-02 17:10:00,2023-05-03 01:10:00,L,1.69579,1.69888,1.69217,1.70304,0.853,time,4.47,0.43,4.04,710.55,GBPCAD,1710.55,0.0
2023-05-03 14:45:00,2023-05-03 15:10:00,L,2015.6,2014.1806,2014.1806,2018.43879,-1.0,sl,-2.84,0.34,-3.18,707.37,XAUUSD,1707.37,-0.19
2023-05-03 15:00:00,2023-05-03 16:15:00,S,17.956,17.93095,17.96853,17.93095,2.0,tp,2.89,1.2,1.69,709.06,USDMXN,1709.06,-0.09
2023-05-03 15:20:00,2023-05-03 19:35:00,L,1.50415,1.50247,1.50247,1.50751,-1.0,sl,-2.43,0.41,-2.84,706.22,EURCAD,1706.22,-0.25
2023-05-03 15:25:00,2023-05-03 18:05:00,L,2012.79,2022.52467,2007.92267,2022.52467,2.0,tp,19.47,0.34,19.13,725.35,XAUUSD,1725.35,0.0
2023-05-03 15:40:00,2023-05-03 22:55:00,L,1.7044,1.71052,1.70134,1.71052,2.0,tp,8.86,0.43,8.43,733.78,GBPCAD,1733.78,0.0
2023-05-03 16:15:00,2023-05-03 21:00:00,L,1.2511,1.25723,1.24804,1.25723,2.0,tp,12.26,0.32,11.94,745.72,GBPUSD,1745.72,0.0
2023-05-04 15:15:00,2023-05-04 16:45:00,S,0.90811,0.90544,0.90945,0.90544,2.0,tp,3.87,0.29,3.58,749.3,AUDCAD,1749.3,0.0
2023-05-04 16:35:00,2023-05-05 00:35:00,L,1.25723,1.25731,1.25468,1.26233,0.031,time,0.16,0.32,-0.16,749.14,GBPUSD,1749.14,-0.01
2023-05-04 16:40:00,2023-05-04 17:20:00,L,2038.21,2051.21066,2031.70967,2051.21066,2.0,tp,26.0,0.34,25.66,774.8,XAUUSD,1774.8,0.0
2023-05-05 16:20:00,2023-05-08 00:25:00,L,1.25912,1.26319,1.25568,1.26599,1.185,time,8.14,0.32,7.82,782.62,GBPUSD,1782.62,0.0
2023-05-05 16:35:00,2023-05-08 00:40:00,S,1.47866,1.47375,1.48211,1.47176,1.423,time,7.1,0.41,6.69,789.31,EURCAD,1789.31,0.0
2023-05-08 15:25:00,2023-05-08 23:25:00,S,1.47137,1.471,1.47379,1.46654,0.153,time,0.54,0.41,0.13,789.44,EURCAD,1789.44,0.0
2023-05-08 16:20:00,2023-05-08 17:25:00,L,1.26533,1.26431,1.26431,1.26736,-1.0,sl,-2.03,0.32,-2.35,787.09,GBPUSD,1787.09,-0.13
2023-05-08 19:15:00,2023-05-08 21:00:00,L,1.26349,1.26259,1.26259,1.26528,-1.0,sl,-1.79,0.32,-2.11,784.98,GBPUSD,1784.98,-0.25
2023-05-09 15:05:00,2023-05-09 23:05:00,S,1.46784,1.46674,1.46998,1.46355,0.513,time,1.59,0.41,1.18,786.16,EURCAD,1786.16,-0.18
2023-05-09 15:30:00,2023-05-09 23:30:00,S,0.90484,0.90506,0.90563,0.90325,-0.277,time,-0.32,0.29,-0.61,785.55,AUDCAD,1785.55,-0.22
2023-05-09 16:05:00,2023-05-09 16:15:00,S,17.7961,17.81398,17.81398,17.76035,-1.0,sl,-2.06,1.2,-3.26,782.29,USDMXN,1782.29,-0.4
2023-05-09 16:15:00,2023-05-09 16:45:00,L,2024.45,2027.98126,2022.68437,2027.98126,2.0,tp,7.06,0.34,6.72,789.01,XAUUSD,1789.01,-0.02
2023-05-09 16:45:00,2023-05-10 00:50:00,S,17.7971,17.75794,17.8278,17.73571,1.276,time,4.52,1.2,3.32,792.33,USDMXN,1792.33,0.0
2023-05-09 16:50:00,2023-05-10 01:50:00,L,2028.58,2036.28,2022.65542,2040.42916,1.3,time,15.4,0.34,15.06,807.39,XAUUSD,1807.39,0.0
2023-05-09 18:10:00,2023-05-10 02:10:00,L,1.68945,1.68908,1.68766,1.69303,-0.207,time,-0.54,0.43,-0.97,806.42,GBPCAD,1806.42,-0.05
2023-05-09 18:15:00,2023-05-10 02:15:00,L,1.26182,1.26267,1.25981,1.26583,0.424,time,1.7,0.32,1.38,807.8,GBPUSD,1807.8,0.0
2023-05-10 15:05:00,2023-05-10 15:30:00,S,1.46532,1.46674,1.46674,1.46248,-1.0,sl,-2.06,0.41,-2.47,805.33,EURCAD,1805.33,-0.14
2023-05-10 15:10:00,2023-05-10 15:30:00,L,1.2612,1.26325,1.26018,1.26325,2.0,tp,4.09,0.32,3.77,809.1,GBPUSD,1809.1,0.0
2023-05-10 15:15:00,2023-05-10 15:25:00,L,1.6882,1.6867,1.6867,1.69121,-1.0,sl,-2.17,0.43,-2.6,806.5,GBPCAD,1806.5,-0.14
2023-05-10 15:30:00,2023-05-10 15:30:00,L,2029.71,2040.04826,2024.54087,2040.04826,2.0,tp,20.68,0.34,20.34,826.84,XAUUSD,1826.84,0.0
2023-05-10 15:35:00,2023-05-10 23:35:00,L,1.26439,1.26255,1.26015,1.27287,-0.434,time,-3.68,0.32,-4.0,822.84,GBPUSD,1822.84,-0.22
2023-05-10 15:35:00,2023-05-10 18:10:00,L,2041.15,2024.51849,2024.51849,2074.41303,-1.0,sl,-33.26,0.34,-33.6,789.24,XAUUSD,1789.24,-2.06
2023-05-10 15:35:00,2023-05-10 23:35:00,L,1.68908,1.6885,1.685,1.69725,-0.142,time,-0.84,0.43,-1.27,787.97,GBPCAD,1787.97,-2.13
2023-05-10 17:15:00,2023-05-10 17:15:00,S,1.46757,1.46919,1.46919,1.46432,-1.0,sl,-2.35,0.41,-2.76,785.21,EURCAD,1785.21,-2.28
2023-05-10 17:40:00,2023-05-10 20:25:00,S,1.46805,1.46984,1.46984,1.46446,-1.0,sl,-2.6,0.41,-3.01,782.2,EURCAD,1782.2,-2.44
2023-05-11 15:05:00,2023-05-11 16:55:00,L,1.69005,1.68676,1.68676,1.69664,-1.0,sl,-4.77,0.43,-5.2,777.0,GBPCAD,1777.0,-2.73
2023-05-11 16:05:00,2023-05-12 00:05:00,S,0.90401,0.9039,0.90582,0.90039,0.061,time,0.16,0.29,-0.13,776.87,AUDCAD,1776.87,-2.74
2023-05-12 15:15:00,2023-05-12 17:05:00,S,1.46956,1.4711,1.4711,1.46648,-1.0,sl,-2.23,0.41,-2.64,774.23,EURCAD,1774.23,-2.88
2023-05-12 16:05:00,2023-05-15 00:10:00,S,17.60583,17.5625,17.64314,17.53121,1.161,time,5.0,1.2,3.8,778.03,USDMXN,1778.03,-2.67
2023-05-12 18:05:00,2023-05-12 20:50:00,S,1.46931,1.47157,1.47157,1.46479,-1.0,sl,-3.27,0.41,-3.68,774.35,EURCAD,1774.35,-2.87
2023-05-15 15:10:00,2023-05-15 15:30:00,S,1.46829,1.46884,1.46884,1.46718,-1.0,sl,-0.8,0.41,-1.21,773.14,EURCAD,1773.14,-2.94
2023-05-15 15:25:00,2023-05-15 16:45:00,L,2014.16,2019.96918,2011.25541,2019.96918,2.0,tp,11.62,0.34,11.28,784.42,XAUUSD,1784.42,-2.32
2023-05-15 15:35:00,2023-05-15 17:45:00,L,1.68984,1.68781,1.68781,1.69391,-1.0,sl,-2.94,0.43,-3.37,781.05,GBPCAD,1781.05,-2.51
2023-05-15 17:20:00,2023-05-15 17:50:00,S,1.46912,1.46624,1.47056,1.46624,2.0,tp,4.16,0.41,3.75,784.8,EURCAD,1784.8,-2.3
2023-05-15 17:40:00,2023-05-15 19:25:00,S,17.5923,17.54449,17.6162,17.54449,2.0,tp,5.52,1.2,4.32,789.12,USDMXN,1789.12,-2.06
2023-05-15 18:25:00,2023-05-15 19:20:00,S,1.4673,1.46448,1.46871,1.46448,2.0,tp,4.08,0.41,3.67,792.79,EURCAD,1792.79,-1.86
2023-05-15 18:30:00,2023-05-15 19:15:00,L,1.68921,1.68717,1.68717,1.69329,-1.0,sl,-2.95,0.43,-3.38,789.41,GBPCAD,1789.41,-2.05
2023-05-15 18:35:00,2023-05-16 02:35:00,L,1.25145,1.25257,1.25036,1.25363,1.027,time,2.24,0.32,1.92,791.33,GBPUSD,1791.33,-1.94
2023-05-16 17:15:00,2023-05-17 01:20:00,S,17.4993,17.49349,17.53805,17.42181,0.15,time,0.67,1.2,-0.53,790.8,USDMXN,1790.8,-1.97
2023-05-17 15:10:00,2023-05-17 15:35:00,S,1.46081,1.45878,1.46183,1.45878,2.0,tp,2.94,0.41,2.53,793.33,EURCAD,1793.33,-1.83
2023-05-17 16:00:00,2023-05-17 17:40:00,S,1.45797,1.46102,1.46102,1.45187,-1.0,sl,-4.41,0.41,-4.82,788.51,EURCAD,1788.51,-2.1
2023-05-17 18:15:00,2023-05-18 02:15:00,S,1.45905,1.45893,1.46124,1.45467,0.055,time,0.17,0.41,-0.24,788.27,EURCAD,1788.27,-2.11
2023-05-17 19:05:00,2023-05-17 19:45:00,L,1.24762,1.25023,1.24632,1.25023,2.0,tp,5.21,0.32,4.89,793.16,GBPUSD,1793.16,-1.84
2023-05-18 15:10:00,2023-05-18 15:45:00,S,0.89434,0.89294,0.89504,0.89294,2.0,tp,2.02,0.29,1.73,794.89,AUDCAD,1794.89,-1.75
2023-05-18 15:30:00,2023-05-18 16:35:00,S,1.67495,1.67692,1.67692,1.671,-1.0,sl,-2.86,0.43,-3.29,791.6,GBPCAD,1791.6,-1.93
2023-05-18 15:35:00,2023-05-18 23:35:00,S,1.24219,1.24071,1.24495,1.23667,0.536,time,2.96,0.32,2.64,794.24,GBPUSD,1794.24,-1.78
2023-05-18 15:50:00,2023-05-18 23:50:00,S,1.45357,1.45406,1.45715,1.44641,-0.137,time,-0.71,0.41,-1.12,793.12,EURCAD,1793.12,-1.85
2023-05-18 17:10:00,2023-05-19 01:10:00,S,1.67527,1.67499,1.67812,1.66958,0.098,time,0.41,0.43,-0.02,793.1,GBPCAD,1793.1,-1.85
2023-05-19 16:45:00,2023-05-19 18:15:00,L,1.67829,1.68369,1.67559,1.68369,2.0,tp,7.82,0.43,7.39,800.49,GBPCAD,1800.49,-1.44
2023-05-19 18:15:00,2023-05-22 02:20:00,L,1.24453,1.24576,1.242,1.24958,0.487,time,2.46,0.32,2.14,802.63,GBPUSD,1802.63,-1.33
2023-05-19 18:55:00,2023-05-22 03:00:00,L,1.68343,1.68078,1.67879,1.6927,-0.572,time,-3.83,0.43,-4.26,798.37,GBPCAD,1798.37,-1.56
2023-05-22 15:45:00,2023-05-22 16:05:00,L,1.24618,1.2452,1.2452,1.24815,-1.0,sl,-1.97,0.32,-2.29,796.08,GBPUSD,1796.08,-1.68
2023-05-23 15:35:00,2023-05-23 16:35:00,S,1.67344,1.6766,1.6766,1.66711,-1.0,sl,-4.58,0.43,-5.01,791.07,GBPCAD,1791.07,-1.96
2023-05-23 15:50:00,2023-05-23 23:50:00,S,1.45449,1.45424,1.45785,1.44777,0.074,time,0.36,0.41,-0.05,791.02,EURCAD,1791.02,-1.96
2023-05-23 18:00:00,2023-05-24 02:00:00,S,1.67678,1.67655,1.67905,1.67224,0.101,time,0.33,0.43,-0.1,790.92,GBPCAD,1790.92,-1.97
2023-05-24 15:05:00,2023-05-24 19:40:00,L,1.67868,1.68217,1.67693,1.68217,2.0,tp,5.06,0.43,4.63,795.55,GBPCAD,1795.55,-1.71
2023-05-24 16:05:00,2023-05-24 17:05:00,S,1979.29,1967.0716,1985.3992,1967.0716,2.0,tp,24.44,0.34,24.1,819.65,XAUUSD,1819.65,-0.39
2023-05-24 16:35:00,2023-05-24 18:00:00,S,1.23968,1.23593,1.24155,1.23593,2.0,tp,7.49,0.32,7.17,826.82,GBPUSD,1826.82,-0.0
2023-05-24 18:25:00,2023-05-25 02:25:00,S,1.23689,1.23656,1.23792,1.23483,0.32,time,0.66,0.32,0.34,827.16,GBPUSD,1827.16,0.0
2023-05-24 20:00:00,2023-05-25 00:00:00,L,1.68161,1.67996,1.67996,1.6849,-1.0,sl,-2.38,0.43,-2.81,824.35,GBPCAD,1824.35,-0.15
2023-05-24 21:15:00,2023-05-25 05:15:00,S,17.8267,17.8373,17.86284,17.75441,-0.293,time,-1.22,1.2,-2.42,821.93,USDMXN,1821.93,-0.29
2023-05-25 15:20:00,2023-05-25 16:30:00,S,1.45869,1.46,1.46,1.45607,-1.0,sl,-1.9,0.41,-2.31,819.62,EURCAD,1819.62,-0.41
2023-05-25 15:35:00,2023-05-25 23:35:00,S,1.23509,1.23209,1.23772,1.22983,1.141,time,6.0,0.32,5.68,825.3,GBPUSD,1825.3,-0.1
2023-05-25 15:35:00,2023-05-25 23:35:00,S,0.88711,0.88717,0.88845,0.88443,-0.045,time,-0.09,0.29,-0.38,824.92,AUDCAD,1824.92,-0.12
2023-05-25 15:45:00,2023-05-25 16:15:00,S,17.7845,17.8215,17.8215,17.7105,-1.0,sl,-4.27,1.2,-5.47,819.45,USDMXN,1819.45,-0.42
2023-05-25 16:20:00,2023-05-26 00:20:00,L,1.68159,1.67993,1.67821,1.68834,-0.492,time,-2.4,0.43,-2.83,816.62,GBPCAD,1816.62,-0.58
2023-05-26 16:05:00,2023-05-26 17:30:00,S,0.88953,0.88722,0.89068,0.88722,2.0,tp,3.34,0.29,3.05,819.67,AUDCAD,1819.67,-0.41
2023-05-26 16:05:00,2023-05-26 16:30:00,L,1.68671,1.68353,1.68353,1.69306,-1.0,sl,-4.59,0.43,-5.02,814.65,GBPCAD,1814.65,-0.68
2023-05-26 16:10:00,2023-05-26 17:45:00,S,1.23688,1.23241,1.23912,1.23241,2.0,tp,8.95,0.32,8.63,823.28,GBPUSD,1823.28,-0.21
2023-05-26 17:05:00,2023-05-29 01:10:00,S,1.46233,1.45924,1.46496,1.45708,1.176,time,4.47,0.41,4.06,827.34,EURCAD,1827.34,0.0
2023-05-26 18:00:00,2023-05-29 00:00:00,L,1.68258,1.67924,1.67924,1.68926,-1.0,sl,-4.83,0.43,-5.26,822.08,GBPCAD,1822.08,-0.29
2023-05-26 18:05:00,2023-05-29 02:10:00,S,1.23289,1.23469,1.23663,1.22542,-0.482,time,-3.6,0.32,-3.92,818.16,GBPUSD,1818.16,-0.5
2023-05-29 15:05:00,2023-05-29 18:00:00,S,1.23434,1.23527,1.23527,1.23248,-1.0,sl,-1.86,0.32,-2.18,815.98,GBPUSD,1815.98,-0.62
2023-05-29 15:15:00,2023-05-29 15:35:00,S,1.45642,1.45742,1.45742,1.45443,-1.0,sl,-1.44,0.41,-1.85,814.13,EURCAD,1814.13,-0.72
2023-05-29 16:30:00,2023-05-30 00:00:00,S,1.45704,1.45459,1.45826,1.45459,2.0,tp,3.55,0.41,3.14,817.27,EURCAD,1817.27,-0.55
2023-05-30 15:20:00,2023-05-30 15:40:00,S,0.88929,0.88822,0.88982,0.88822,2.0,tp,1.54,0.29,1.25,818.52,AUDCAD,1818.52,-0.48
2023-05-30 15:45:00,2023-05-30 19:00:00,S,0.88826,0.88513,0.88983,0.88513,2.0,tp,4.53,0.29,4.24,822.76,AUDCAD,1822.76,-0.25
2023-05-30 17:10:00,2023-05-30 17:15:00,L,1.69099,1.68871,1.68871,1.69555,-1.0,sl,-3.3,0.43,-3.73,819.03,GBPCAD,1819.03,-0.45
2023-05-30 19:20:00,2023-05-30 20:05:00,L,1.24042,1.23922,1.23922,1.24283,-1.0,sl,-2.41,0.32,-2.73,816.3,GBPUSD,1816.3,-0.6
2023-05-31 15:15:00,2023-05-31 17:50:00,S,17.68933,17.73459,17.73459,17.59881,-1.0,sl,-5.23,1.2,-6.43,809.87,USDMXN,1809.87,-0.96
2023-05-31 15:35:00,2023-05-31 17:00:00,S,1.45684,1.45296,1.45878,1.45296,2.0,tp,5.62,0.41,5.21,815.08,EURCAD,1815.08,-0.67
2023-05-31 16:20:00,2023-05-31 16:40:00,L,1.23749,1.2404,1.23603,1.2404,2.0,tp,5.83,0.32,5.51,820.59,GBPUSD,1820.59,-0.37
2023-05-31 16:35:00,2023-05-31 17:00:00,L,1.6878,1.68498,1.68498,1.69343,-1.0,sl,-4.07,0.43,-4.5,816.09,GBPCAD,1816.09,-0.62
2023-05-31 17:00:00,2023-05-31 17:10:00,L,1.23965,1.23596,1.23596,1.24702,-1.0,sl,-7.37,0.32,-7.69,808.4,GBPUSD,1808.4,-1.04
2023-05-31 17:15:00,2023-06-01 01:15:00,S,1.45277,1.45079,1.45698,1.44435,0.47,time,2.87,0.41,2.46,810.86,EURCAD,1810.86,-0.9
2023-05-31 17:50:00,2023-05-31 22:55:00,L,1.23829,1.24385,1.23551,1.24385,2.0,tp,11.12,0.32,10.8,821.66,GBPUSD,1821.66,-0.31
2023-06-01 15:40:00,2023-06-01 18:50:00,L,1966.51,1982.75148,1958.38926,1982.75148,2.0,tp,32.48,0.34,32.14,853.8,XAUUSD,1853.8,0.0
2023-06-01 15:45:00,2023-06-01 23:45:00,S,1.44941,1.44696,1.45306,1.44211,0.671,time,3.55,0.41,3.14,856.94,EURCAD,1856.94,0.0
2023-06-01 16:15:00,2023-06-01 18:50:00,L,1.2476,1.25352,1.24464,1.25352,2.0,tp,11.83,0.32,11.51,868.45,GBPUSD,1868.45,0.0
2023-06-01 16:30:00,2023-06-01 18:20:00,L,1.69089,1.68759,1.68759,1.6975,-1.0,sl,-4.78,0.43,-5.21,863.24,GBPCAD,1863.24,-0.28
2023-06-02 15:05:00,2023-06-02 15:25:00,S,1.68045,1.68209,1.68209,1.67717,-1.0,sl,-2.38,0.43,-2.81,860.43,GBPCAD,1860.43,-0.43
2023-06-02 15:05:00,2023-06-02 19:15:00,S,1.44415,1.44037,1.44604,1.44037,2.0,tp,5.46,0.41,5.05,865.48,EURCAD,1865.48,-0.16
2023-06-02 15:30:00,2023-06-02 15:30:00,L,1.25245,1.25179,1.25179,1.25378,-1.0,sl,-1.33,0.32,-1.65,863.83,GBPUSD,1863.83,-0.25
2023-06-02 15:35:00,2023-06-02 17:50:00,L,1.2526,1.24863,1.24863,1.26054,-1.0,sl,-7.94,0.32,-8.26,855.57,GBPUSD,1855.57,-0.69
2023-06-02 15:40:00,2023-06-02 19:00:00,S,1.68012,1.67476,1.6828,1.67476,2.0,tp,7.76,0.43,7.33,862.9,GBPCAD,1862.9,-0.3
2023-06-02 19:10:00,2023-06-05 01:55:00,S,1.67486,1.66912,1.67773,1.66912,2.0,tp,8.3,0.43,7.87,870.77,GBPCAD,1870.77,0.0
2023-06-02 19:25:00,2023-06-02 21:55:00,S,1.44094,1.43866,1.44208,1.43866,2.0,tp,3.3,0.41,2.89,873.66,EURCAD,1873.66,0.0
2023-06-05 15:05:00,2023-06-05 17:05:00,S,1.43675,1.43844,1.43844,1.43337,-1.0,sl,-2.44,0.41,-2.85,870.81,EURCAD,1870.81,-0.15
2023-06-05 15:15:00,2023-06-05 17:00:00,S,1.66368,1.66573,1.66573,1.65959,-1.0,sl,-2.96,0.43,-3.39,867.42,GBPCAD,1867.42,-0.33
2023-06-05 16:45:00,2023-06-05 16:45:00,S,1945.21,1947.1541,1947.1541,1941.3218,-1.0,sl,-3.89,0.34,-4.23,863.19,XAUUSD,1863.19,-0.56
2023-06-05 18:00:00,2023-06-05 23:45:00,S,1.66701,1.67158,1.67158,1.65787,-1.0,sl,-6.61,0.43,-7.04,856.15,GBPCAD,1856.15,-0.93
2023-06-05 19:10:00,2023-06-05 19:55:00,S,1.43861,1.43754,1.43914,1.43754,2.0,tp,1.55,0.41,1.14,857.29,EURCAD,1857.29,-0.87
2023-06-05 20:00:00,2023-06-05 20:55:00,S,1.43731,1.43881,1.43881,1.4343,-1.0,sl,-2.18,0.41,-2.59,854.7,EURCAD,1854.7,-1.01
2023-06-06 15:05:00,2023-06-06 16:15:00,S,1.66529,1.66735,1.66735,1.66117,-1.0,sl,-2.98,0.43,-3.41,851.29,GBPCAD,1851.29,-1.19
2023-06-06 15:05:00,2023-06-06 16:15:00,S,1.43362,1.43617,1.43617,1.42851,-1.0,sl,-3.7,0.41,-4.11,847.18,EURCAD,1847.18,-1.41
2023-06-06 16:25:00,2023-06-06 16:45:00,S,17.48105,17.45526,17.49394,17.45526,2.0,tp,2.98,1.2,1.78,848.96,USDMXN,1848.96,-1.32
2023-06-06 16:50:00,2023-06-06 23:10:00,S,17.4545,17.37544,17.49403,17.37544,2.0,tp,9.13,1.2,7.93,856.89,USDMXN,1856.89,-0.9
2023-06-06 16:55:00,2023-06-07 00:55:00,S,1.66635,1.6639,1.66879,1.66146,1.002,time,3.55,0.43,3.12,860.01,GBPCAD,1860.01,-0.73
2023-06-06 17:00:00,2023-06-07 01:00:00,S,1.43453,1.43312,1.43681,1.42998,0.619,time,2.04,0.41,1.63,861.64,EURCAD,1861.64,-0.64
2023-06-07 15:35:00,2023-06-07 23:35:00,S,17.34097,17.3595,17.38161,17.25968,-0.456,time,-2.14,1.2,-3.34,858.3,USDMXN,1858.3,-0.82
2023-06-07 16:30:00,2023-06-07 16:55:00,L,1.24648,1.24909,1.24517,1.24909,2.0,tp,5.22,0.32,4.9,863.2,GBPUSD,1863.2,-0.56
2023-06-07 17:05:00,2023-06-08 01:05:00,S,1.66567,1.66285,1.67355,1.64991,0.358,time,4.08,0.43,3.65,866.85,GBPCAD,1866.85,-0.36
2023-06-07 17:05:00,2023-06-07 17:35:00,S,1965.87,1956.87235,1970.36882,1956.87235,2.0,tp,18.0,0.34,17.66,884.51,XAUUSD,1884.51,0.0
2023-06-07 17:05:00,2023-06-08 01:05:00,S,0.89512,0.88962,0.8989,0.88755,1.454,time,7.96,0.29,7.67,892.18,AUDCAD,1892.18,0.0
2023-06-07 17:05:00,2023-06-08 01:05:00,S,1.43145,1.43038,1.43832,1.41771,0.156,time,1.55,0.41,1.14,893.32,EURCAD,1893.32,0.0
2023-06-07 17:20:00,2023-06-07 17:50:00,L,1.24797,1.24631,1.24631,1.25129,-1.0,sl,-3.32,0.32,-3.64,889.68,GBPUSD,1889.68,-0.19
2023-06-08 15:05:00,2023-06-08 16:20:00,L,1.24674,1.24971,1.24525,1.24971,2.0,tp,5.95,0.32,5.63,895.31,GBPUSD,1895.31,0.0
2023-06-08 15:35:00,2023-06-08 16:40:00,L,1.66701,1.67158,1.66472,1.67158,2.0,tp,6.62,0.43,6.19,901.5,GBPCAD,1901.5,0.0
2023-06-08 16:25:00,2023-06-09 00:25:00,L,1.25038,1.2558,1.24717,1.25679,1.691,time,10.84,0.32,10.52,912.02,GBPUSD,1912.02,0.0
